cell,is_city,city,mapspam,population
572797,0,NaN,7144.299999999999,63920.0
572798,0,NaN,0.0,407.0
572799,0,NaN,755.0,35437.0
572800,0,NaN,956.0,12597.0
572801,0,NaN,82.4,2048.0
572820,0,NaN,4888.8,68860.0
572821,0,NaN,17842.2,190844.0
572822,0,NaN,55815.59999999999,224248.0
572823,0,NaN,63368.09999999999,351113.0
572824,0,NaN,18701.3,236010.0
572825,0,NaN,9176.7,154438.0
572872,0,NaN,0.0,535.0
572873,0,NaN,1330.7000000000003,11325.0
572874,0,NaN,3401.5,98190.0
572875,0,NaN,1539.7,39744.0
572891,0,NaN,2962.4,66010.0
572892,0,NaN,14235.1,176774.0
572893,0,NaN,12381.3,126911.0
572894,0,NaN,4669.9,243213.0
572895,0,NaN,1802.6,10445.0
572899,0,NaN,0.0,14228.0
572902,0,NaN,151.7,5292.0
572903,0,NaN,747.2,66282.0
572904,0,NaN,1370.8999999999999,60095.0
572905,0,NaN,111.60000000000001,15144.0
608880,0,NaN,10361.1,42750.0
608881,0,NaN,2792.4,6445.0
608882,0,NaN,38789.9,260569.0
477811,0,Surabaya,0.0,1531413.0
608884,0,NaN,38769.8,601866.0
608885,0,NaN,23696.600000000002,298293.0
608886,0,NaN,1108.3999999999999,25454.0
608887,0,NaN,202.2,14847.0
605911,0,NaN,0.0,36.0
605912,0,NaN,940.0999999999999,31390.0
605913,0,NaN,0.0,1292.0
605914,0,NaN,0.0,21901.0
605915,0,NaN,0.0,1595.0
605916,0,NaN,0.0,16.0
605917,0,NaN,5.5,603.0
605918,0,NaN,805.2,8190.0
605919,0,NaN,10173.1,37518.0
605920,0,NaN,8808.3,54535.0
605921,0,NaN,17188.2,149919.0
605922,0,NaN,10627.999999999998,117855.0
605923,0,NaN,9269.5,111137.0
605924,0,NaN,7891.499999999999,53047.0
605925,0,NaN,6895.1,75993.0
605926,0,NaN,5543.5,47336.0
605927,0,NaN,8095.3,64613.0
605928,0,NaN,7632.0,69178.0
605929,0,NaN,4964.300000000001,183084.0
605930,0,NaN,5072.900000000001,170844.0
605931,0,NaN,7275.099999999999,107481.0
605932,0,NaN,8223.0,106563.0
605933,0,NaN,7526.8,136511.0
605934,0,NaN,7513.7,107374.0
605935,0,NaN,10373.9,125078.0
605936,0,NaN,11043.099999999999,127436.0
605937,0,NaN,8669.4,113424.0
605938,0,NaN,7303.099999999999,116974.0
605939,0,NaN,6739.200000000001,74895.0
605940,0,NaN,6826.8,265951.0
605941,0,NaN,5414.200000000001,76760.0
605942,0,NaN,3233.7999999999997,58924.0
605943,0,NaN,15673.2,69298.0
605944,0,NaN,5414.099999999999,177358.0
605945,0,NaN,122.19999999999999,8315.0
605946,0,NaN,650.9999999999999,15034.0
605947,0,NaN,639.1,5181.0
605948,0,NaN,492.6,11914.0
605949,0,NaN,195.3,4410.0
605950,0,NaN,8.6,1992.0
605951,0,NaN,1871.6,24068.0
605952,0,NaN,333.79999999999995,7710.0
605953,0,NaN,417.0,25273.0
605954,0,NaN,3311.3,47239.0
605955,0,NaN,18457.5,252761.0
605956,0,NaN,20907.7,418858.0
474910,0,NaN,0.0,37924.0
474911,0,NaN,8336.4,484143.0
474912,0,NaN,11941.1,413424.0
474913,0,NaN,25880.399999999998,653708.0
474914,0,NaN,6443.099999999999,818859.0
474915,0,Cilacap,41339.5,579146.0
474916,0,Cilacap,17788.899999999998,338128.0
474917,1,Cilacap,15614.599999999999,980604.0
474918,0,Cilacap,9077.099999999999,518418.0
474919,0,Cilacap,21792.600000000002,964694.0
474920,0,Yogyakarta,14094.699999999999,324200.0
474921,0,Yogyakarta,14690.3,604226.0
474922,0,Yogyakarta,24391.199999999997,1017173.0
474923,0,Surakarta,32677.300000000003,1347843.0
474924,1,Surakarta,25804.7,1724851.0
474925,0,Surakarta,19503.100000000002,272845.0
474926,0,Surakarta,23636.399999999998,731287.0
474927,0,NaN,20437.600000000002,801623.0
474928,0,NaN,15214.400000000001,866694.0
474929,0,Malang,15388.099999999999,786827.0
474930,0,Malang,20039.600000000002,539037.0
474931,0,Malang,24529.6,1196999.0
474932,0,Malang,25422.399999999998,787650.0
474933,0,Malang,1724.8,336707.0
474934,0,NaN,0.0,50316.0
474935,0,NaN,3831.5,113603.0
474936,0,NaN,3319.8,125645.0
474937,0,NaN,11666.5,262999.0
474938,0,NaN,0.0,1577.0
474984,0,NaN,4.1,4071.0
474985,0,NaN,3.3,1221.0
474986,0,NaN,7.9,3058.0
474987,0,NaN,11.8,3685.0
474988,0,NaN,3.2,2558.0
474990,0,NaN,170.6,2435.0
475004,0,NaN,66.5,962.0
475005,0,NaN,2.5,10223.0
475006,0,NaN,64.6,2059.0
475007,0,NaN,73.8,2396.0
475032,0,NaN,1.1,2.0
475033,0,NaN,75.0,900.0
475034,0,NaN,123.5,1541.0
475035,0,NaN,339.29999999999995,1768.0
475036,0,NaN,42.199999999999996,1187.0
475037,0,NaN,41.5,5728.0
475038,0,NaN,53.599999999999994,1255.0
475039,0,NaN,39.300000000000004,535.0
475040,0,NaN,97.8,199.0
475041,0,NaN,113.6,319.0
475042,0,NaN,64.1,445.0
475043,0,NaN,67.3,89.0
475044,0,NaN,50.5,145.0
475045,0,NaN,0.0,0.0
505176,0,NaN,38.1,4440.0
636249,0,NaN,0.0,12.0
639009,0,NaN,689.5,44847.0
639010,0,NaN,4795.6,244683.0
639011,0,NaN,4233.8,185928.0
639012,0,NaN,3292.8,93754.0
639013,0,NaN,4252.8,88006.0
639014,0,NaN,0.0,1645.0
639015,0,NaN,1.1,946.0
639016,0,NaN,365.20000000000005,2809.0
639017,0,NaN,1786.6,20139.0
639018,0,NaN,7517.6,20629.0
639019,0,NaN,10110.2,88946.0
639020,0,NaN,15782.600000000002,249880.0
639021,0,NaN,13755.3,228212.0
639022,0,NaN,15404.3,63431.0
639023,0,NaN,17541.2,144724.0
639024,0,NaN,10271.3,450059.0
639025,0,NaN,9143.199999999999,200951.0
639026,0,NaN,4272.5,10180.0
639027,0,NaN,13310.700000000003,62626.0
639028,0,NaN,10182.6,81905.0
639029,0,NaN,12954.4,275901.0
639030,0,NaN,4068.7999999999997,37899.0
639031,0,NaN,6179.800000000001,82330.0
639032,0,NaN,3256.6999999999994,25587.0
639033,0,NaN,0.0,7605.0
639034,0,NaN,645.0,15417.0
639035,0,NaN,1199.7,1417.0
639036,0,NaN,705.3,626.0
639037,0,NaN,716.0000000000001,3400.0
639038,0,NaN,28.8,5621.0
639039,0,NaN,112.1,13059.0
639040,0,NaN,3471.5,73592.0
639041,0,NaN,1271.0,6838.0
639042,0,NaN,1594.8,5060.0
639043,0,NaN,842.5000000000001,3549.0
639044,0,NaN,605.3,4739.0
639045,0,NaN,21.7,2463.0
639046,0,NaN,1555.3999999999999,30848.0
639047,0,NaN,207.70000000000002,23873.0
639048,0,NaN,875.9,17678.0
639049,0,NaN,504.4,4480.0
639050,0,NaN,217.9,4609.0
639051,0,NaN,177.60000000000002,12099.0
639052,0,NaN,103.10000000000001,7137.0
639053,0,NaN,1409.9,6325.0
639054,0,NaN,3276.7999999999997,5596.0
639055,0,NaN,8238.8,31340.0
639056,0,NaN,6557.599999999999,49275.0
639057,0,NaN,3121.7000000000003,30205.0
639058,0,NaN,5114.000000000001,24645.0
639059,0,NaN,11103.0,99636.0
639060,0,NaN,6155.2,52324.0
639061,0,NaN,8532.1,26680.0
639062,0,Hanoi,9680.0,205316.0
639063,0,Hanoi,23377.799999999996,619153.0
639064,0,Hanoi,33330.5,1492175.0
639065,0,Hanoi,52170.6,854523.0
639066,0,Haiphong,50305.4,974331.0
639067,1,Haiphong,49151.0,1606564.0
507996,0,NaN,0.0,0.0
507997,0,NaN,490.09999999999997,562.0
507998,0,NaN,86.2,88.0
639071,0,NaN,15.1,6715.0
639072,0,NaN,4.9,471.0
508003,0,NaN,0.0,0.0
508004,0,NaN,1348.2,36770.0
508005,0,NaN,1368.9,27550.0
508006,0,NaN,618.7,208681.0
508007,0,NaN,124.6,1088.0
508008,0,NaN,160.7,2892.0
508009,0,NaN,52.900000000000006,10867.0
508010,0,NaN,0.0,78847.0
508011,0,NaN,0.0,27192.0
508012,0,NaN,0.0,18926.0
508013,0,NaN,0.0,43056.0
508014,0,NaN,200.89999999999998,99302.0
508015,0,NaN,567.3,86015.0
508016,0,NaN,347.3,12343.0
508017,0,NaN,47.199999999999996,526.0
508018,0,NaN,95.4,5585.0
508019,0,NaN,1.9,1734.0
508020,0,NaN,0.0,317.0
508021,0,NaN,198.8,7389.0
508022,0,NaN,251.7,43410.0
508023,0,NaN,208.60000000000002,64889.0
508024,0,NaN,464.1,46229.0
508025,0,NaN,891.7,84412.0
508040,0,NaN,288.9,122843.0
508041,0,NaN,463.40000000000003,8669.0
508042,0,NaN,171.0,23264.0
508043,0,NaN,268.5,4556.0
508044,0,NaN,137.0,7282.0
508045,0,NaN,30.2,61.0
508046,0,NaN,59.800000000000004,2580.0
508047,0,NaN,84.69999999999999,203.0
508048,0,NaN,43.900000000000006,626.0
508049,0,NaN,79.5,5968.0
508050,0,NaN,97.69999999999999,2817.0
508051,0,NaN,184.2,6672.0
508052,0,NaN,265.5,4238.0
508053,0,NaN,314.6,14506.0
508054,0,NaN,179.70000000000002,20542.0
508055,0,NaN,80.19999999999999,6358.0
508056,0,NaN,240.1,10751.0
508057,0,NaN,121.0,12822.0
508058,0,NaN,88.99999999999999,11347.0
508059,0,NaN,49.8,3709.0
508060,0,NaN,107.3,9795.0
508061,0,NaN,193.5,19524.0
508062,0,NaN,185.7,41290.0
508063,0,NaN,290.3,58585.0
508064,0,NaN,2421.6,1591.0
508065,0,NaN,3246.7,17911.0
508066,0,NaN,1765.6,28443.0
508077,0,NaN,1.0,1570.0
508078,0,NaN,133.70000000000002,39315.0
508079,0,NaN,20.400000000000002,931.0
508080,0,NaN,26.599999999999998,1354.0
508081,0,NaN,54.2,5260.0
508082,0,NaN,81.79999999999998,9571.0
508083,0,NaN,145.5,4672.0
508084,0,NaN,318.3,16828.0
508085,0,NaN,682.8,15086.0
508086,0,NaN,90.30000000000001,7154.0
508087,0,NaN,60.199999999999996,3562.0
508088,0,NaN,1.9,137.0
508093,0,NaN,11.900000000000002,1640.0
508094,0,NaN,9.0,729.0
508096,0,NaN,16.5,5286.0
508097,0,NaN,3.6,68.0
508098,0,NaN,0.0,501.0
508099,0,NaN,0.0,425.0
508100,0,NaN,0.0,3569.0
508101,0,NaN,0.0,1852.0
508102,0,NaN,0.0,1115.0
508103,0,NaN,0.0,389.0
508104,0,NaN,0.0,697.0
508105,0,NaN,0.0,178.0
508106,0,NaN,0.0,121.0
508111,0,NaN,2.9,124.0
508119,0,NaN,5.699999999999999,314.0
508120,0,NaN,50.800000000000004,1353.0
508121,0,NaN,42.70000000000001,25331.0
508122,0,NaN,25.700000000000003,5165.0
508128,0,NaN,11.5,856.0
508129,0,NaN,42.00000000000001,4282.0
508130,0,NaN,45.9,1539.0
508131,0,NaN,39.9,2875.0
508132,0,NaN,35.5,3324.0
508133,0,NaN,85.5,1866.0
508134,0,NaN,30.899999999999995,2461.0
508135,0,NaN,35.599999999999994,959.0
508136,0,NaN,99.20000000000002,965.0
508137,0,NaN,62.4,1467.0
508138,0,NaN,10.2,9.0
508144,0,NaN,3.0,606.0
508145,0,NaN,18.1,33614.0
508146,0,NaN,54.00000000000001,2155.0
508147,0,NaN,20.200000000000003,1822.0
508148,0,NaN,23.8,25889.0
508149,0,NaN,7.6,2765.0
508150,0,NaN,29.900000000000002,4716.0
508151,0,NaN,30.700000000000003,6985.0
508152,0,NaN,43.6,4362.0
508153,0,NaN,46.4,4235.0
508154,0,NaN,38.0,2651.0
508155,0,NaN,54.0,3917.0
508156,0,NaN,10.9,23437.0
508157,0,NaN,0.0,512.0
672114,0,NaN,5339.3,85107.0
672115,0,Siliguri,53534.3,2081.0
672141,0,NaN,1243.8999999999996,6363.0
672142,0,NaN,216.8,6120.0
672143,0,NaN,21.8,6294.0
672144,0,NaN,0.0,3462.0
672145,0,NaN,2.7,3173.0
672146,0,NaN,0.0,2078.0
672147,0,NaN,0.0,1539.0
672148,0,NaN,0.0,964.0
672149,0,NaN,0.0,255.0
672150,0,NaN,0.0,79.0
672151,0,NaN,0.0,167.0
672152,0,NaN,0.0,125.0
672153,0,NaN,0.0,80.0
672154,0,NaN,0.0,672.0
672155,0,NaN,0.0,1145.0
672156,0,NaN,0.0,168.0
541106,0,NaN,859.3000000000001,11610.0
541107,0,NaN,2921.4999999999995,36764.0
541108,0,NaN,1923.9,35299.0
541109,0,NaN,17.0,2979.0
541110,0,NaN,738.7,16221.0
541111,0,NaN,673.4,9599.0
541112,0,NaN,190.10000000000002,1913.0
541113,0,Medan,6736.700000000001,14380.0
541114,0,Medan,21424.8,209306.0
541115,0,Medan,8740.5,191276.0
541116,0,Medan,0.0,1589.0
541121,0,NaN,0.0,0.0
541123,0,NaN,0.0,730.0
541124,0,NaN,299.7,68238.0
541125,0,NaN,947.2,19571.0
541126,0,NaN,0.0,36175.0
541127,0,NaN,216.7,2778.0
541128,0,NaN,8597.9,68693.0
541129,0,NaN,6226.700000000001,6212.0
541130,0,NaN,4966.5,70915.0
541131,0,NaN,0.0,30126.0
541132,0,NaN,0.0,199.0
541133,0,NaN,1561.3000000000002,18906.0
541134,0,NaN,1111.5,428526.0
541152,0,NaN,0.0,216.0
541153,0,NaN,58.300000000000004,26045.0
541154,0,NaN,61.300000000000004,11981.0
541174,0,NaN,0.0,122.0
541175,0,NaN,3371.5,5591.0
541176,0,NaN,1418.6,2851.0
541177,0,NaN,0.0,1471.0
541178,0,NaN,0.0,2528.0
541179,0,NaN,0.0,3505.0
541180,0,NaN,0.0,398.0
541181,0,NaN,0.0,1302.0
541182,0,NaN,0.0,3104.0
541183,0,NaN,434.9,2374.0
541184,0,NaN,0.0,703.0
541185,0,NaN,0.0,897.0
541186,0,NaN,0.0,823.0
541187,0,NaN,0.0,2089.0
541188,0,NaN,0.0,4297.0
541189,0,NaN,2521.0,2933.0
541190,0,NaN,0.0,2803.0
541191,0,NaN,1160.7,4102.0
541192,0,NaN,0.0,892.0
541227,0,NaN,0.0,34115.0
541228,0,NaN,725.9,23113.0
574232,0,NaN,0.0,15.0
574233,0,NaN,7.1,30.0
574234,0,NaN,11.0,1447.0
574235,0,NaN,1008.9,24251.0
574236,0,NaN,2182.6000000000004,4818.0
574237,0,NaN,5621.2,58294.0
574240,0,NaN,9.0,13364.0
574241,0,NaN,132.5,23480.0
574260,0,NaN,264.5,86873.0
574261,0,NaN,61430.999999999985,134059.0
574262,0,NaN,51287.299999999996,242615.0
574263,0,Can Tho,42838.100000000006,283375.0
574264,0,Can Tho,38025.2,446778.0
574265,0,Can Tho,33763.299999999996,315016.0
574266,0,NaN,24594.899999999998,210740.0
574267,0,NaN,9882.5,26947.0
574313,0,NaN,0.0,15.0
574314,0,NaN,911.3000000000001,9181.0
574315,0,NaN,1884.7,73473.0
574316,0,NaN,0.0,29742.0
574330,0,NaN,324.2,19223.0
574331,0,NaN,8155.9,46189.0
574332,0,NaN,31664.0,208467.0
574333,0,NaN,7543.5,208599.0
574334,0,NaN,13026.4,93433.0
574335,0,NaN,0.0,20990.0
574336,0,NaN,16019.8,329390.0
574337,0,NaN,7447.1,114940.0
574338,0,NaN,2531.5,50341.0
574339,0,NaN,0.0,7296.0
574342,0,NaN,366.5,61992.0
574343,0,NaN,1115.5,177059.0
574344,0,NaN,358.79999999999995,52440.0
574345,0,NaN,37.2,2959.0
607351,0,NaN,12.8,644.0
607352,0,NaN,2251.4999999999995,134686.0
607353,0,NaN,168.6,1764.0
607354,0,NaN,1528.9,10328.0
607355,0,NaN,0.0,470.0
607356,0,NaN,0.4,459.0
607357,0,NaN,0.0,135.0
607358,0,NaN,739.8000000000001,6432.0
607359,0,NaN,14727.1,59637.0
607360,0,NaN,16133.500000000002,97169.0
607361,0,NaN,10784.800000000001,114627.0
607362,0,NaN,8628.3,88073.0
607363,0,NaN,6826.7,62751.0
607364,0,NaN,3546.5,43804.0
607365,0,NaN,4485.099999999999,62953.0
607366,0,NaN,7775.6,40594.0
607367,0,NaN,6699.8,63566.0
607368,0,NaN,7172.400000000001,80235.0
607369,0,NaN,8027.6,93534.0
607370,0,NaN,4842.3,98071.0
607371,0,NaN,4390.599999999999,101351.0
607372,0,NaN,4652.1,83262.0
607373,0,NaN,5501.099999999999,73699.0
607374,0,NaN,6316.9,85905.0
607375,0,NaN,5167.1,74181.0
607376,0,NaN,5204.9,90899.0
607377,0,NaN,6320.2,94076.0
607378,0,NaN,6679.799999999999,94827.0
607379,0,NaN,7143.4,85977.0
607380,0,NaN,7522.900000000001,184825.0
607381,0,NaN,7121.599999999999,98875.0
607382,0,NaN,6953.0,75439.0
607383,0,NaN,3532.5,23469.0
607384,0,NaN,4886.1,38850.0
607385,0,NaN,1258.1,5576.0
607386,0,NaN,2088.7,15755.0
607387,0,NaN,4306.0,24721.0
607388,0,NaN,410.1,14502.0
607389,0,NaN,1374.1000000000001,8843.0
607390,0,NaN,473.6,5401.0
607391,0,NaN,124.0,5998.0
607392,0,NaN,1302.6999999999998,17526.0
607393,0,NaN,3321.8,39616.0
607394,0,NaN,3844.2000000000003,49808.0
607395,0,NaN,17852.1,207541.0
607396,0,NaN,7285.6,90424.0
476346,0,NaN,10788.4,115300.0
476347,0,NaN,48484.100000000006,483331.0
476348,0,NaN,33859.200000000004,471822.0
476349,0,NaN,32064.9,711431.0
476350,0,Bandung,14080.9,292780.0
476351,0,Bandung,9348.5,192295.0
476352,0,Bandung,33053.3,422581.0
476353,0,NaN,70214.8,906158.0
476354,0,NaN,44233.2,336605.0
476355,0,Cilacap,67744.09999999999,776599.0
476356,0,Cilacap,10348.199999999999,525816.0
476357,0,Cilacap,12829.4,640016.0
476358,0,Cilacap,19214.3,1581278.0
476359,0,Cilacap,19656.8,390018.0
476360,0,NaN,18401.6,602756.0
476361,0,Yogyakarta,33201.700000000004,930855.0
476362,0,Yogyakarta,23516.1,640164.0
476363,0,Surakarta,27564.999999999996,739704.0
476364,0,Surakarta,25662.0,705684.0
476365,0,Surakarta,23726.4,586877.0
476366,0,Surakarta,17724.6,400052.0
476367,0,NaN,19469.4,449495.0
476368,0,NaN,13690.8,243313.0
476369,0,NaN,9222.9,777942.0
476370,0,Surabaya,7108.599999999999,930213.0
476371,0,Surabaya,10599.2,2945728.0
476372,0,Surabaya,181.7,651088.0
607445,0,NaN,12906.300000000001,142721.0
607446,0,NaN,2515.0,35566.0
476404,0,NaN,0.0,4176.0
476405,0,NaN,383.0,22628.0
476407,0,NaN,0.0,290.0
476408,0,NaN,0.0,2208.0
476430,0,NaN,0.0,17.0
476444,0,NaN,0.0,110.0
476445,0,NaN,0.0,473.0
476446,0,NaN,61.300000000000004,2795.0
476447,0,NaN,78.60000000000001,1260.0
476448,0,NaN,0.0,0.0
476473,0,NaN,1.1,10.0
476474,0,NaN,44.3,575.0
476475,0,NaN,25.9,881.0
476476,0,NaN,24.799999999999997,641.0
476477,0,NaN,32.5,959.0
476478,0,NaN,36.8,796.0
476479,0,NaN,72.0,7526.0
476480,0,NaN,48.89999999999999,61.0
476481,0,NaN,43.9,20.0
476482,0,NaN,34.1,571.0
476483,0,NaN,29.0,882.0
476484,0,NaN,20.299999999999997,58.0
476485,0,NaN,0.0,0.0
641947,0,Haiphong,15523.599999999999,190324.0
641948,0,Haiphong,8457.6,75292.0
641949,0,NaN,3034.4,18517.0
640449,0,NaN,3361.2,256476.0
640450,0,NaN,4358.499999999999,153972.0
640451,0,NaN,490.7,5626.0
640452,0,NaN,320.9,15875.0
640453,0,NaN,4.3,6185.0
640454,0,NaN,0.0,1890.0
640455,0,NaN,2.3,2222.0
640456,0,NaN,158.3,5425.0
640457,0,NaN,1144.8,19928.0
640458,0,NaN,5237.799999999999,17092.0
640459,0,NaN,7083.3,60210.0
640460,0,NaN,8004.6,188565.0
640461,0,NaN,17951.5,119048.0
640462,0,NaN,18891.1,134265.0
640463,0,NaN,15666.500000000002,254028.0
640464,0,NaN,13013.400000000001,71842.0
640465,0,NaN,10474.099999999999,85323.0
640466,0,NaN,8481.9,41325.0
640467,0,NaN,6653.700000000001,72731.0
640468,0,NaN,9899.5,31774.0
640469,0,NaN,9120.3,27955.0
640470,0,NaN,1155.9,4262.0
640471,0,NaN,3689.3999999999996,32246.0
640472,0,NaN,1912.3,37267.0
640473,0,NaN,1007.3000000000001,46590.0
640474,0,NaN,1732.3,21539.0
640475,0,NaN,1175.2,9591.0
640476,0,NaN,1308.3999999999999,511.0
640477,0,NaN,1225.1,568.0
640478,0,NaN,444.2,6918.0
640479,0,NaN,1423.1,12609.0
640480,0,NaN,703.1999999999999,19241.0
640481,0,NaN,0.0,4998.0
640482,0,NaN,4524.3,8111.0
640483,0,NaN,373.0,4233.0
640484,0,NaN,456.09999999999997,15665.0
640485,0,NaN,4444.8,27190.0
640486,0,NaN,1116.1,20918.0
640487,0,NaN,1704.8,18211.0
640488,0,NaN,554.1,18104.0
640489,0,NaN,403.0,6825.0
640490,0,NaN,319.99999999999994,6688.0
640491,0,NaN,420.90000000000003,13361.0
640492,0,NaN,637.3,7429.0
640493,0,NaN,4510.3,9506.0
640494,0,NaN,5650.3,29176.0
640495,0,NaN,9271.300000000001,60128.0
640496,0,NaN,5466.0,31818.0
640497,0,NaN,19919.899999999998,114434.0
640498,0,NaN,12457.6,45762.0
640499,0,NaN,10854.099999999999,46910.0
640500,0,NaN,3704.2,18702.0
640501,0,NaN,11930.0,138049.0
640502,0,Hanoi,22673.3,474581.0
640503,0,Hanoi,34899.7,1228706.0
640504,1,Hanoi,24345.8,3426217.0
640505,0,Hanoi,44389.299999999996,848697.0
640506,0,Haiphong,34305.7,526420.0
640507,0,Haiphong,22401.1,250125.0
509436,0,NaN,736.7,1973.0
509437,0,NaN,1407.2,7322.0
509438,0,NaN,271.2,295.0
640511,0,NaN,18.2,14543.0
640512,0,NaN,4.9,3880.0
509443,0,NaN,644.4,16101.0
509444,0,NaN,1574.2000000000003,4437.0
509445,0,NaN,3160.7000000000003,87563.0
509446,0,NaN,4123.299999999999,50344.0
509447,0,NaN,3334.1,11403.0
509448,0,NaN,332.8,10683.0
509449,0,NaN,0.0,42632.0
509450,0,NaN,0.0,63993.0
509451,0,NaN,0.0,52896.0
509452,0,NaN,0.0,54344.0
509453,0,NaN,225.4,47934.0
509454,0,NaN,230.5,122401.0
509455,0,NaN,1126.8999999999999,688310.0
509456,0,NaN,1015.4,15039.0
509457,0,NaN,286.2,1252.0
509458,0,NaN,1089.4,3076.0
509459,0,NaN,0.0,134.0
509462,0,NaN,375.99999999999994,10059.0
509463,0,NaN,478.1,31325.0
509464,0,NaN,1006.3,57173.0
509465,0,NaN,214.3,1831.0
509475,0,NaN,6.1,55.0
509476,0,NaN,37.7,896.0
509480,0,NaN,2.7,250.0
509481,0,NaN,827.8,3222.0
509482,0,NaN,182.50000000000003,6833.0
509483,0,NaN,301.9,3297.0
509484,0,NaN,95.19999999999999,51.0
509485,0,NaN,85.0,1754.0
509486,0,NaN,58.199999999999996,3.0
509487,0,NaN,70.39999999999999,7.0
509488,0,NaN,38.29999999999999,111.0
509489,0,NaN,16.7,240.0
509490,0,NaN,65.0,847.0
509491,0,NaN,239.79999999999998,3248.0
509492,0,NaN,184.29999999999998,4079.0
509493,0,NaN,159.79999999999998,14692.0
509494,0,NaN,80.39999999999999,7877.0
509495,0,NaN,47.9,7588.0
509496,0,NaN,61.8,9283.0
509497,0,NaN,46.5,4039.0
509498,0,NaN,103.39999999999999,6458.0
509499,0,NaN,49.2,5524.0
509500,0,NaN,95.7,64966.0
509501,0,NaN,146.1,33237.0
509502,0,NaN,29.2,6786.0
509503,0,NaN,379.7,6588.0
509504,0,NaN,659.6,1874.0
509505,0,NaN,1287.1000000000001,5207.0
509506,0,NaN,2078.7,4366.0
509507,0,NaN,234.5,589.0
509518,0,NaN,129.8,54725.0
509519,0,NaN,16.799999999999997,1700.0
509520,0,NaN,65.10000000000001,1292.0
509521,0,NaN,126.5,8889.0
509522,0,NaN,369.09999999999997,47946.0
509523,0,NaN,255.2,6437.0
509524,0,NaN,158.5,2631.0
509525,0,NaN,550.2,3831.0
509526,0,NaN,84.39999999999998,6683.0
509527,0,NaN,90.8,8273.0
509528,0,NaN,94.80000000000001,7008.0
509529,0,NaN,717.4,21673.0
509530,0,NaN,94.0,8475.0
509532,0,NaN,65.4,10083.0
509533,0,NaN,86.89999999999999,20111.0
509534,0,NaN,19.0,12886.0
509535,0,NaN,39.3,16555.0
509538,0,NaN,9.6,1860.0
509539,0,NaN,0.0,2167.0
509540,0,NaN,0.0,1133.0
509541,0,NaN,0.0,901.0
509542,0,NaN,0.0,5.0
509550,0,NaN,0.0,3349.0
509551,0,NaN,27.3,3779.0
509552,0,NaN,0.0,2114.0
509553,0,NaN,75.60000000000001,419.0
509554,0,NaN,2.9,150.0
509560,0,NaN,0.0,12.0
509561,0,NaN,24.4,261.0
509562,0,NaN,13.7,244.0
509565,0,NaN,2.6,43.0
509566,0,NaN,0.0,24.0
509567,0,NaN,4.0,299.0
509568,0,NaN,13.2,3983.0
509569,0,NaN,40.7,4467.0
509570,0,NaN,27.099999999999998,2220.0
509571,0,NaN,15.100000000000001,2570.0
509572,0,NaN,38.6,2743.0
509573,0,NaN,67.8,1305.0
509574,0,NaN,38.5,1227.0
509575,0,NaN,44.6,1128.0
509576,0,NaN,90.20000000000002,871.0
509577,0,NaN,37.5,5812.0
509581,0,NaN,1.0,55.0
509582,0,NaN,3.4,527.0
509583,0,NaN,13.2,1702.0
509584,0,NaN,19.5,1498.0
509585,0,NaN,11.899999999999999,1353.0
509586,0,NaN,9.6,517.0
509587,0,NaN,3.0,446.0
509588,0,NaN,1.0,260.0
509589,0,NaN,0.0,8.0
509590,0,NaN,5.8,2167.0
509591,0,NaN,13.0,4101.0
509592,0,NaN,20.4,5233.0
509593,0,NaN,23.700000000000003,3163.0
509594,0,NaN,4.5,1160.0
673582,0,NaN,1733.0,38.0
673583,0,NaN,18.5,1918.0
673584,0,NaN,0.0,2953.0
673585,0,NaN,0.0,3967.0
673586,0,NaN,0.0,357.0
673587,0,NaN,0.0,294.0
673588,0,NaN,0.0,214.0
673589,0,NaN,0.0,229.0
673590,0,NaN,0.0,178.0
673591,0,NaN,0.0,4032.0
673592,0,NaN,0.0,7019.0
673593,0,NaN,0.0,853.0
673594,0,NaN,0.0,1019.0
673595,0,NaN,7.1,1172.0
673596,0,NaN,868.3,85.0
542544,0,NaN,0.0,231.0
542545,0,NaN,1261.1,108417.0
542546,0,NaN,3897.7,110646.0
542547,0,NaN,780.7,11248.0
542548,0,NaN,878.4,2992.0
542549,0,NaN,2050.4,24958.0
542550,0,NaN,1599.7,43038.0
542551,0,NaN,804.1,3255.0
542552,0,NaN,1108.9,6489.0
542553,0,NaN,10411.199999999999,219349.0
542554,0,Medan,5781.3,285981.0
542555,0,Medan,0.0,787.0
542563,0,NaN,147.1,115508.0
542564,0,Ipoh,3012.4999999999995,64650.0
542565,0,Ipoh,555.1,160224.0
542566,0,Ipoh,45.3,75544.0
542567,0,NaN,0.0,3021.0
542568,0,NaN,9527.1,28838.0
542569,0,NaN,5016.6,23700.0
542570,0,NaN,4150.7,6023.0
542571,0,NaN,0.0,974.0
542572,0,NaN,0.0,520.0
542573,0,NaN,311.29999999999995,2861.0
542574,0,NaN,269.0,59648.0
542592,0,NaN,0.0,983.0
542593,0,NaN,60.1,10264.0
542594,0,NaN,17.6,1167.0
542615,0,NaN,0.0,241.0
542616,0,NaN,11485.3,8053.0
542617,0,NaN,0.0,2259.0
542618,0,NaN,0.0,16725.0
542619,0,NaN,117.6,364.0
542620,0,NaN,2.1,1271.0
