cell_id,lat,lon,plat,plon,1,2,3,4,5,6,7,8,9,10,11,12
508138,-1.875,134.375,-1.75,134.25,259.98,250.71,314.32,253.20,186.11,161.33,136.17,142.93,129.03,115.36,133.35,270.05
508144,-1.875,135.875,-1.75,135.75,307.98,287.92,356.76,272.80,232.64,321.41,298.70,222.58,243.36,253.64,185.39,290.86
508145,-1.875,136.125,-1.75,136.25,326.59,302.65,383.34,278.80,244.63,368.12,310.53,206.89,248.26,264.90,190.73,307.33
508146,-1.875,136.375,-1.75,136.25,326.59,302.65,383.34,278.80,244.63,368.12,310.53,206.89,248.26,264.90,190.73,307.33
508147,-1.875,136.625,-1.75,136.75,326.72,307.21,395.58,295.08,257.04,358.59,312.05,215.62,250.16,261.32,209.19,320.87
508148,-1.875,136.875,-1.75,136.75,326.72,307.21,395.58,295.08,257.04,358.59,312.05,215.62,250.16,261.32,209.19,320.87
508149,-1.875,137.125,-1.75,137.25,312.30,283.26,362.66,282.78,251.25,321.74,291.23,216.96,234.33,245.35,210.08,293.31
508150,-1.875,137.375,-1.75,137.25,312.30,283.26,362.66,282.78,251.25,321.74,291.23,216.96,234.33,245.35,210.08,293.31
508151,-1.875,137.625,-1.75,137.75,285.27,229.53,284.87,221.28,229.04,262.29,238.21,196.22,195.33,211.00,186.06,218.00
508152,-1.875,137.875,-1.75,137.75,285.27,229.53,284.87,221.28,229.04,262.29,238.21,196.22,195.33,211.00,186.06,218.00
508153,-1.875,138.125,-1.75,138.25,267.22,202.70,240.89,178.49,233.63,224.91,214.73,199.07,184.57,191.88,171.27,183.84
508154,-1.875,138.375,-1.75,138.25,267.22,202.70,240.89,178.49,233.63,224.91,214.73,199.07,184.57,191.88,171.27,183.84
508155,-1.875,138.625,-1.75,138.75,257.51,198.57,225.72,177.74,246.18,207.66,211.85,223.59,196.86,191.70,173.18,189.34
508156,-1.875,138.875,-1.75,138.75,257.51,198.57,225.72,177.74,246.18,207.66,211.85,223.59,196.86,191.70,173.18,189.34
508157,-1.875,139.125,-1.75,139.25,256.97,214.81,227.99,191.22,234.73,201.81,198.93,214.00,189.17,186.33,178.91,200.90
672142,26.625,95.375,26.75,95.25,27.82,66.57,119.24,250.67,387.78,472.86,575.92,480.78,346.03,133.75,32.74,13.27
672143,26.625,95.625,26.75,95.75,25.44,60.28,111.35,218.23,362.20,552.03,684.72,518.73,359.25,143.40,29.20,13.08
672144,26.625,95.875,26.75,95.75,25.44,60.28,111.35,218.23,362.20,552.03,684.72,518.73,359.25,143.40,29.20,13.08
672145,26.625,96.125,26.75,96.25,25.17,58.40,111.90,206.11,355.20,596.10,760.56,557.40,379.50,149.70,29.50,13.36
672146,26.625,96.375,26.75,96.25,25.17,58.40,111.90,206.11,355.20,596.10,760.56,557.40,379.50,149.70,29.50,13.36
672147,26.625,96.625,26.75,96.75,19.69,49.49,100.14,168.78,259.58,685.83,965.37,810.79,552.81,177.49,24.90,12.88
672148,26.625,96.875,26.75,96.75,19.69,49.49,100.14,168.78,259.58,685.83,965.37,810.79,552.81,177.49,24.90,12.88
672149,26.625,97.125,26.75,97.25,17.21,44.78,92.84,148.36,210.68,698.36,1015.84,886.46,613.86,188.50,21.94,13.01
672150,26.625,97.375,26.75,97.25,17.21,44.78,92.84,148.36,210.68,698.36,1015.84,886.46,613.86,188.50,21.94,13.01
672151,26.625,97.625,26.75,97.75,20.92,53.30,108.44,148.49,186.77,595.38,876.12,764.96,537.19,176.35,23.20,14.29
672152,26.625,97.875,26.75,97.75,20.92,53.30,108.44,148.49,186.77,595.38,876.12,764.96,537.19,176.35,23.20,14.29
672153,26.625,98.125,26.75,98.25,32.88,79.71,146.86,141.32,128.30,262.16,369.22,310.34,235.82,120.03,29.63,16.60
672154,26.625,98.375,26.75,98.25,32.88,79.71,146.86,141.32,128.30,262.16,369.22,310.34,235.82,120.03,29.63,16.60
672155,26.625,98.625,26.75,98.75,35.21,82.72,151.75,127.80,94.63,133.04,168.53,150.66,115.30,93.22,28.71,17.30
541106,3.875,96.375,3.75,96.25,263.76,221.70,356.30,432.80,309.95,221.82,251.72,268.55,363.50,385.16,417.39,312.66
541107,3.875,96.625,3.75,96.75,273.07,220.73,379.53,494.69,243.26,200.91,201.17,271.50,301.99,376.30,414.65,317.12
541108,3.875,96.875,3.75,96.75,273.07,220.73,379.53,494.69,243.26,200.91,201.17,271.50,301.99,376.30,414.65,317.12
541109,3.875,97.125,3.75,97.25,246.23,200.83,357.87,460.59,243.89,184.68,197.57,285.40,284.90,374.67,375.96,314.29
541110,3.875,97.375,3.75,97.25,246.23,200.83,357.87,460.59,243.89,184.68,197.57,285.40,284.90,374.67,375.96,314.29
541111,3.875,97.625,3.75,97.75,249.20,177.55,258.73,291.69,304.51,238.11,241.47,306.43,361.28,407.23,353.87,338.05
541112,3.875,97.875,3.75,97.75,249.20,177.55,258.73,291.69,304.51,238.11,241.47,306.43,361.28,407.23,353.87,338.05
541113,3.875,98.125,3.75,98.25,252.96,165.40,224.17,221.41,296.40,238.07,231.66,269.96,380.37,391.81,360.81,345.92
541114,3.875,98.375,3.75,98.25,252.96,165.40,224.17,221.41,296.40,238.07,231.66,269.96,380.37,391.81,360.81,345.92
541115,3.875,98.625,3.75,98.75,157.08,102.85,150.85,155.55,217.97,172.39,176.92,219.35,316.16,323.10,284.96,258.32
541116,3.875,98.875,3.75,98.75,157.08,102.85,150.85,155.55,217.97,172.39,176.92,219.35,316.16,323.10,284.96,258.32
541121,3.875,100.125,3.75,100.75,182.58,149.67,177.38,190.95,145.49,98.97,120.50,133.95,163.05,244.74,260.85,219.50
541123,3.875,100.625,3.75,100.75,182.58,149.67,177.38,190.95,145.49,98.97,120.50,133.95,163.05,244.74,260.85,219.50
541124,3.875,100.875,3.75,100.75,182.58,149.67,177.38,190.95,145.49,98.97,120.50,133.95,163.05,244.74,260.85,219.50
541125,3.875,101.125,3.75,101.25,189.90,180.04,235.26,286.19,216.13,131.64,148.02,152.31,230.65,291.14,317.89,245.80
541126,3.875,101.375,3.75,101.25,189.90,180.04,235.26,286.19,216.13,131.64,148.02,152.31,230.65,291.14,317.89,245.80
541127,3.875,101.625,3.75,101.75,180.26,158.60,208.00,255.51,220.83,146.39,150.76,156.54,220.10,271.59,321.79,252.79
541128,3.875,101.875,3.75,101.75,180.26,158.60,208.00,255.51,220.83,146.39,150.76,156.54,220.10,271.59,321.79,252.79
541129,3.875,102.125,3.75,102.25,156.02,112.17,155.25,185.77,191.08,128.97,128.75,149.64,183.84,221.31,265.37,259.87
541130,3.875,102.375,3.75,102.25,156.02,112.17,155.25,185.77,191.08,128.97,128.75,149.64,183.84,221.31,265.37,259.87
541131,3.875,102.625,3.75,102.75,219.30,116.62,165.08,176.44,196.69,140.95,133.36,173.46,186.11,241.50,290.25,408.04
541132,3.875,102.875,3.75,102.75,219.30,116.62,165.08,176.44,196.69,140.95,133.36,173.46,186.11,241.50,290.25,408.04
541133,3.875,103.125,3.75,103.25,297.24,154.72,203.74,168.45,184.97,148.57,146.38,190.01,191.01,270.56,386.30,624.85
541134,3.875,103.375,3.75,103.25,297.24,154.72,203.74,168.45,184.97,148.57,146.38,190.01,191.01,270.56,386.30,624.85
541152,3.875,107.875,3.75,107.75,233.00,123.87,144.46,124.00,191.37,161.81,163.66,131.09,187.39,269.66,363.23,383.06
541153,3.875,108.125,3.75,108.25,289.77,153.08,152.60,126.28,187.94,155.83,161.44,132.36,196.05,265.13,362.81,402.22
541154,3.875,108.375,3.75,108.25,289.77,153.08,152.60,126.28,187.94,155.83,161.44,132.36,196.05,265.13,362.81,402.22
541174,3.875,113.375,3.75,113.25,414.59,233.16,245.52,246.70,227.55,223.09,244.22,274.33,299.90,344.79,382.87,422.91
541175,3.875,113.625,3.75,113.75,368.88,176.22,186.69,223.30,226.13,200.55,205.65,228.29,261.84,309.61,307.02,347.94
541176,3.875,113.875,3.75,113.75,368.88,176.22,186.69,223.30,226.13,200.55,205.65,228.29,261.84,309.61,307.02,347.94
541177,3.875,114.125,3.75,114.25,394.03,150.84,183.25,239.76,258.44,184.35,185.68,205.57,235.38,277.25,268.29,296.60
541178,3.875,114.375,3.75,114.25,394.03,150.84,183.25,239.76,258.44,184.35,185.68,205.57,235.38,277.25,268.29,296.60
541179,3.875,114.625,3.75,114.75,379.08,160.74,197.19,250.68,276.57,197.89,192.34,209.63,236.21,279.18,276.80,284.34
541180,3.875,114.875,3.75,114.75,379.08,160.74,197.19,250.68,276.57,197.89,192.34,209.63,236.21,279.18,276.80,284.34
541181,3.875,115.125,3.75,115.25,225.01,150.82,181.63,228.74,240.58,213.95,187.53,191.05,193.32,235.87,209.95,215.36
541182,3.875,115.375,3.75,115.25,225.01,150.82,181.63,228.74,240.58,213.95,187.53,191.05,193.32,235.87,209.95,215.36
541183,3.875,115.625,3.75,115.75,186.36,134.84,168.08,215.28,219.33,213.75,172.10,177.42,180.50,211.98,187.14,188.33
541184,3.875,115.875,3.75,115.75,186.36,134.84,168.08,215.28,219.33,213.75,172.10,177.42,180.50,211.98,187.14,188.33
541185,3.875,116.125,3.75,116.25,181.17,145.39,204.52,243.48,250.15,227.18,195.38,206.00,212.87,222.15,227.77,207.41
541186,3.875,116.375,3.75,116.25,181.17,145.39,204.52,243.48,250.15,227.18,195.38,206.00,212.87,222.15,227.77,207.41
541187,3.875,116.625,3.75,116.75,225.18,182.34,259.79,290.94,303.24,271.71,259.04,266.56,263.17,281.56,300.68,257.46
541188,3.875,116.875,3.75,116.75,225.18,182.34,259.79,290.94,303.24,271.71,259.04,266.56,263.17,281.56,300.68,257.46
541189,3.875,117.125,3.75,117.25,236.43,176.40,247.06,268.31,300.34,279.23,280.33,272.00,251.68,300.98,307.49,263.32
541190,3.875,117.375,3.75,117.25,236.43,176.40,247.06,268.31,300.34,279.23,280.33,272.00,251.68,300.98,307.49,263.32
541191,3.875,117.625,3.75,117.75,224.06,151.73,241.29,258.95,296.32,271.75,279.64,266.34,256.61,317.61,318.61,245.87
541192,3.875,117.875,3.75,117.75,224.06,151.73,241.29,258.95,296.32,271.75,279.64,266.34,256.61,317.61,318.61,245.87
541227,3.875,126.625,3.75,126.75,407.27,209.52,252.51,229.67,303.39,314.66,294.57,223.34,234.82,208.34,265.72,299.48
541228,3.875,126.875,3.75,126.75,407.27,209.52,252.51,229.67,303.39,314.66,294.57,223.34,234.82,208.34,265.72,299.48
574232,9.625,97.875,9.75,97.75,15.91,16.40,60.62,147.11,506.27,611.60,639.54,691.37,622.85,455.56,173.03,41.10
574234,9.625,98.375,9.75,98.25,10.20,10.61,49.16,135.27,528.93,649.67,681.39,728.46,631.89,446.50,162.61,36.38
574235,9.625,98.625,9.75,98.75,13.35,15.87,57.53,137.06,471.63,615.68,598.00,721.69,610.98,412.92,172.51,52.64
574236,9.625,98.875,9.75,98.75,13.35,15.87,57.53,137.06,471.63,615.68,598.00,721.69,610.98,412.92,172.51,52.64
574237,9.625,99.125,9.75,99.25,25.10,21.75,59.85,113.51,344.35,421.04,406.60,499.74,438.66,344.13,231.40,88.59
574240,9.625,99.875,9.75,99.75,82.25,48.16,75.88,81.88,160.88,123.17,122.58,116.60,131.44,296.81,473.21,194.88
574260,9.625,104.875,9.75,104.75,15.12,14.20,26.51,91.17,242.39,298.84,328.21,338.34,305.69,324.67,197.57,49.04
574261,9.625,105.125,9.75,105.25,12.92,12.21,21.62,75.95,223.97,277.51,306.24,310.93,294.09,315.64,189.63,47.52
574262,9.625,105.375,9.75,105.25,12.92,12.21,21.62,75.95,223.97,277.51,306.24,310.93,294.09,315.64,189.63,47.52
574263,9.625,105.625,9.75,105.75,9.37,6.21,15.68,51.99,184.67,234.48,251.85,244.00,266.51,301.52,151.56,42.53
574264,9.625,105.875,9.75,105.75,9.37,6.21,15.68,51.99,184.67,234.48,251.85,244.00,266.51,301.52,151.56,42.53
574265,9.625,106.125,9.75,106.25,6.34,3.40,17.83,47.05,174.20,205.67,249.05,225.26,259.44,262.95,121.39,31.61
574266,9.625,106.375,9.75,106.25,6.34,3.40,17.83,47.05,174.20,205.67,249.05,225.26,259.44,262.95,121.39,31.61
574267,9.625,106.625,9.75,106.75,4.70,2.48,14.56,41.03,172.26,190.08,239.67,208.59,253.46,243.53,105.32,23.04
614539,16.625,94.625,16.75,94.75,1.04,8.31,8.12,19.19,255.76,633.47,625.96,634.76,357.48,187.84,91.02,4.58
574313,9.625,118.125,9.75,118.25,55.10,26.59,40.06,53.86,112.03,171.61,153.12,189.52,169.78,206.96,227.76,168.49
574314,9.625,118.375,9.75,118.25,55.10,26.59,40.06,53.86,112.03,171.61,153.12,189.52,169.78,206.96,227.76,168.49
574315,9.625,118.625,9.75,118.75,42.37,24.58,38.29,54.93,117.23,176.11,152.77,190.62,172.95,214.74,216.96,152.60
574316,9.625,118.875,9.75,118.75,42.37,24.58,38.29,54.93,117.23,176.11,152.77,190.62,172.95,214.74,216.96,152.60
574330,9.625,122.375,9.75,122.25,52.96,41.78,29.68,66.26,156.72,295.72,356.55,399.40,338.35,320.18,163.72,86.21
574331,9.625,122.625,9.75,122.75,63.92,50.27,36.53,69.95,157.85,290.45,335.78,361.06,318.67,311.25,177.39,98.77
574332,9.625,122.875,9.75,122.75,63.92,50.27,36.53,69.95,157.85,290.45,335.78,361.06,318.67,311.25,177.39,98.77
574333,9.625,123.125,9.75,123.25,91.20,71.01,59.50,59.06,119.67,179.42,194.05,177.86,183.73,211.06,176.75,120.74
574334,9.625,123.375,9.75,123.25,91.20,71.01,59.50,59.06,119.67,179.42,194.05,177.86,183.73,211.06,176.75,120.74
574336,9.625,123.875,9.75,123.75,149.32,105.79,90.83,75.27,112.54,163.65,183.72,167.96,158.75,209.85,196.33,179.55
574337,9.625,124.125,9.75,124.25,196.48,125.60,99.22,79.19,133.98,199.14,242.76,211.36,208.70,239.48,236.57,221.83
574338,9.625,124.375,9.75,124.25,196.48,125.60,99.22,79.19,133.98,199.14,242.76,211.36,208.70,239.48,236.57,221.83
574339,9.625,124.625,9.75,124.75,199.23,129.72,96.48,58.18,94.90,149.68,193.20,175.90,196.56,206.37,211.98,208.84
574342,9.625,125.375,9.75,125.25,587.76,391.11,311.76,200.75,134.24,143.88,171.55,135.76,166.75,230.48,408.56,535.25
574343,9.625,125.625,9.75,125.75,739.99,479.77,363.60,217.85,139.06,149.24,158.64,114.02,148.98,239.67,480.47,633.64
574344,9.625,125.875,9.75,125.75,739.99,479.77,363.60,217.85,139.06,149.24,158.64,114.02,148.98,239.67,480.47,633.64
574345,9.625,126.125,9.75,126.25,839.71,459.47,280.31,133.72,107.82,130.27,131.21,80.61,135.12,273.48,547.53,683.32
607351,15.375,97.625,15.25,97.75,2.70,4.71,25.66,89.15,485.52,1029.42,771.56,1270.55,702.54,234.27,62.21,11.36
607352,15.375,97.875,15.25,97.75,2.70,4.71,25.66,89.15,485.52,1029.42,771.56,1270.55,702.54,234.27,62.21,11.36
607353,15.375,98.125,15.25,98.25,3.98,7.57,32.59,93.68,397.48,781.25,609.53,963.40,553.41,214.67,50.31,9.12
607354,15.375,98.375,15.25,98.25,3.98,7.57,32.59,93.68,397.48,781.25,609.53,963.40,553.41,214.67,50.31,9.12
607355,15.375,98.625,15.25,98.75,5.90,12.93,44.15,101.12,250.69,352.21,353.56,434.95,303.11,176.34,30.37,5.68
607356,15.375,98.875,15.25,98.75,5.90,12.93,44.15,101.12,250.69,352.21,353.56,434.95,303.11,176.34,30.37,5.68
607357,15.375,99.125,15.25,99.25,5.84,13.48,42.54,90.75,194.40,216.51,246.21,267.55,241.42,164.47,26.99,4.88
607358,15.375,99.375,15.25,99.25,5.84,13.48,42.54,90.75,194.40,216.51,246.21,267.55,241.42,164.47,26.99,4.88
607359,15.375,99.625,15.25,99.75,4.74,11.07,31.79,64.65,147.04,130.28,143.54,171.79,235.18,160.11,31.35,5.13
607360,15.375,99.875,15.25,99.75,4.74,11.07,31.79,64.65,147.04,130.28,143.54,171.79,235.18,160.11,31.35,5.13
607361,15.375,100.125,15.25,100.25,5.18,10.11,32.62,67.67,145.11,127.78,133.29,164.61,243.27,155.58,31.34,4.75
607362,15.375,100.375,15.25,100.25,5.18,10.11,32.62,67.67,145.11,127.78,133.29,164.61,243.27,155.58,31.34,4.75
607363,15.375,100.625,15.25,100.75,6.20,8.39,40.38,80.86,145.83,127.37,128.23,172.15,253.52,140.25,26.52,4.02
607364,15.375,100.875,15.25,100.75,6.20,8.39,40.38,80.86,145.83,127.37,128.23,172.15,253.52,140.25,26.52,4.02
607365,15.375,101.125,15.25,101.25,6.64,9.05,45.32,83.61,140.92,120.90,121.84,175.61,251.23,129.69,22.27,3.23
607366,15.375,101.375,15.25,101.25,6.64,9.05,45.32,83.61,140.92,120.90,121.84,175.61,251.23,129.69,22.27,3.23
607367,15.375,101.625,15.25,101.75,6.72,13.58,43.43,80.06,146.17,116.53,118.70,171.07,235.98,139.25,22.75,3.17
607368,15.375,101.875,15.25,101.75,6.72,13.58,43.43,80.06,146.17,116.53,118.70,171.07,235.98,139.25,22.75,3.17
607369,15.375,102.125,15.25,102.25,6.57,16.10,42.03,78.84,150.63,114.86,119.51,168.16,227.27,145.20,24.38,3.18
607370,15.375,102.375,15.25,102.25,6.57,16.10,42.03,78.84,150.63,114.86,119.51,168.16,227.27,145.20,24.38,3.18
607371,15.375,102.625,15.25,102.75,5.67,16.06,44.46,82.71,160.27,142.18,152.29,191.88,234.60,137.82,28.16,3.09
607372,15.375,102.875,15.25,102.75,5.67,16.06,44.46,82.71,160.27,142.18,152.29,191.88,234.60,137.82,28.16,3.09
607373,15.375,103.125,15.25,103.25,4.81,14.79,44.45,87.79,173.90,198.68,209.29,234.45,255.58,127.25,24.77,1.91
607374,15.375,103.375,15.25,103.25,4.81,14.79,44.45,87.79,173.90,198.68,209.29,234.45,255.58,127.25,24.77,1.91
607375,15.375,103.625,15.25,103.75,4.79,15.20,44.11,87.16,174.29,208.06,218.54,235.84,260.38,126.23,22.52,1.44
607376,15.375,103.875,15.25,103.75,4.79,15.20,44.11,87.16,174.29,208.06,218.54,235.84,260.38,126.23,22.52,1.44
607377,15.375,104.125,15.25,104.25,3.53,15.34,39.16,85.98,189.51,223.09,234.49,260.94,273.40,124.87,22.41,1.42
607378,15.375,104.375,15.25,104.25,3.53,15.34,39.16,85.98,189.51,223.09,234.49,260.94,273.40,124.87,22.41,1.42
607379,15.375,104.625,15.25,104.75,2.21,15.28,32.49,85.65,208.87,238.47,256.04,293.68,289.76,122.66,22.87,1.39
607380,15.375,104.875,15.25,104.75,2.21,15.28,32.49,85.65,208.87,238.47,256.04,293.68,289.76,122.66,22.87,1.39
607381,15.375,105.125,15.25,105.25,2.31,12.79,32.18,82.00,222.30,266.13,335.74,383.01,304.40,124.79,22.39,2.04
607382,15.375,105.375,15.25,105.25,2.31,12.79,32.18,82.00,222.30,266.13,335.74,383.01,304.40,124.79,22.39,2.04
607383,15.375,105.625,15.25,105.75,3.23,12.06,39.95,85.40,243.12,294.72,446.39,496.82,327.19,134.73,24.46,3.80
607384,15.375,105.875,15.25,105.75,3.23,12.06,39.95,85.40,243.12,294.72,446.39,496.82,327.19,134.73,24.46,3.80
607385,15.375,106.125,15.25,106.25,9.38,31.63,96.64,126.25,253.80,280.32,470.60,485.13,322.54,151.78,35.45,7.41
607386,15.375,106.375,15.25,106.25,9.38,31.63,96.64,126.25,253.80,280.32,470.60,485.13,322.54,151.78,35.45,7.41
607387,15.375,106.625,15.25,106.75,3.45,20.09,50.40,82.90,208.93,237.47,372.16,362.43,290.75,123.86,29.10,4.64
607388,15.375,106.875,15.25,106.75,3.45,20.09,50.40,82.90,208.93,237.47,372.16,362.43,290.75,123.86,29.10,4.64
607389,15.375,107.125,15.25,107.25,15.66,17.76,41.58,81.16,211.24,249.97,336.54,361.32,315.80,222.71,113.08,57.02
607390,15.375,107.375,15.25,107.25,15.66,17.76,41.58,81.16,211.24,249.97,336.54,361.32,315.80,222.71,113.08,57.02
607391,15.375,107.625,15.25,107.75,60.70,23.29,42.41,86.67,232.01,253.08,248.22,326.10,330.22,486.63,374.93,213.80
607392,15.375,107.875,15.25,107.75,60.70,23.29,42.41,86.67,232.01,253.08,248.22,326.10,330.22,486.63,374.93,213.80
607393,15.375,108.125,15.25,108.25,81.46,28.76,41.81,64.58,177.67,180.77,172.34,237.58,322.22,577.15,499.89,265.84
607394,15.375,108.375,15.25,108.25,81.46,28.76,41.81,64.58,177.67,180.77,172.34,237.58,322.22,577.15,499.89,265.84
607395,15.375,108.625,15.25,108.75,99.69,34.31,45.08,41.23,113.37,110.01,95.14,167.15,317.21,647.50,579.44,296.47
607396,15.375,108.875,15.25,108.75,99.69,34.31,45.08,41.23,113.37,110.01,95.14,167.15,317.21,647.50,579.44,296.47
476346,-7.375,106.375,-7.25,106.25,493.37,482.43,470.67,340.69,262.58,197.02,150.40,94.57,109.35,342.39,538.98,551.69
476347,-7.375,106.625,-7.25,106.75,374.17,387.31,379.51,293.61,242.25,186.80,147.31,118.34,119.98,354.66,475.87,438.92
476348,-7.375,106.875,-7.25,106.75,374.17,387.31,379.51,293.61,242.25,186.80,147.31,118.34,119.98,354.66,475.87,438.92
476349,-7.375,107.125,-7.25,107.25,358.36,344.36,395.83,335.17,260.10,172.57,125.89,122.19,145.53,332.47,440.96,410.42
476350,-7.375,107.375,-7.25,107.25,358.36,344.36,395.83,335.17,260.10,172.57,125.89,122.19,145.53,332.47,440.96,410.42
476351,-7.375,107.625,-7.25,107.75,355.55,316.70,400.59,281.10,199.25,112.16,91.40,64.63,101.62,205.67,331.58,348.98
476352,-7.375,107.875,-7.25,107.75,355.55,316.70,400.59,281.10,199.25,112.16,91.40,64.63,101.62,205.67,331.58,348.98
476353,-7.375,108.125,-7.25,108.25,404.85,340.26,393.68,300.84,186.27,122.98,91.75,58.31,119.84,227.61,349.31,386.46
476354,-7.375,108.375,-7.25,108.25,404.85,340.26,393.68,300.84,186.27,122.98,91.75,58.31,119.84,227.61,349.31,386.46
476355,-7.375,108.625,-7.25,108.75,451.52,383.45,403.32,310.93,213.46,126.86,93.23,61.13,111.76,228.29,345.90,408.48
476356,-7.375,108.875,-7.25,108.75,451.52,383.45,403.32,310.93,213.46,126.86,93.23,61.13,111.76,228.29,345.90,408.48
476357,-7.375,109.125,-7.25,109.25,554.57,469.54,451.05,336.89,248.03,143.75,106.83,82.72,121.02,291.70,420.27,464.50
476358,-7.375,109.375,-7.25,109.25,554.57,469.54,451.05,336.89,248.03,143.75,106.83,82.72,121.02,291.70,420.27,464.50
476359,-7.375,109.625,-7.25,109.75,524.10,475.36,449.84,347.98,252.13,130.55,97.25,79.37,91.07,249.18,394.25,505.17
476360,-7.375,109.875,-7.25,109.75,524.10,475.36,449.84,347.98,252.13,130.55,97.25,79.37,91.07,249.18,394.25,505.17
476361,-7.375,110.125,-7.25,110.25,365.26,384.71,308.78,257.38,175.18,101.18,64.79,55.73,78.98,166.43,260.28,363.47
476362,-7.375,110.375,-7.25,110.25,365.26,384.71,308.78,257.38,175.18,101.18,64.79,55.73,78.98,166.43,260.28,363.47
476363,-7.375,110.625,-7.25,110.75,296.99,342.15,247.52,214.33,131.50,79.49,48.08,41.95,59.26,141.53,223.34,297.70
476364,-7.375,110.875,-7.25,110.75,296.99,342.15,247.52,214.33,131.50,79.49,48.08,41.95,59.26,141.53,223.34,297.70
476365,-7.375,111.125,-7.25,111.25,281.18,275.13,251.08,175.34,114.31,78.22,49.22,32.38,50.45,126.62,226.26,272.43
476366,-7.375,111.375,-7.25,111.25,281.18,275.13,251.08,175.34,114.31,78.22,49.22,32.38,50.45,126.62,226.26,272.43
476367,-7.375,111.625,-7.25,111.75,292.09,256.61,277.12,167.04,100.33,68.05,41.55,19.46,34.80,81.24,194.21,269.93
476368,-7.375,111.875,-7.25,111.75,292.09,256.61,277.12,167.04,100.33,68.05,41.55,19.46,34.80,81.24,194.21,269.93
476369,-7.375,112.125,-7.25,112.25,309.25,298.34,301.29,160.06,97.19,57.91,33.45,14.38,22.33,63.67,138.32,274.41
476370,-7.375,112.375,-7.25,112.25,309.25,298.34,301.29,160.06,97.19,57.91,33.45,14.38,22.33,63.67,138.32,274.41
476371,-7.375,112.625,-7.25,112.75,326.74,298.20,298.16,181.60,125.86,73.25,39.18,17.78,22.14,62.60,134.78,270.44
476372,-7.375,112.875,-7.25,112.75,326.74,298.20,298.16,181.60,125.86,73.25,39.18,17.78,22.14,62.60,134.78,270.44
607445,15.375,121.125,15.25,121.25,67.89,53.91,56.05,79.58,183.45,244.71,359.99,343.38,306.38,284.69,182.68,137.72
607446,15.375,121.375,15.25,121.25,67.89,53.91,56.05,79.58,183.45,244.71,359.99,343.38,306.38,284.69,182.68,137.72
476404,-7.375,120.875,-7.25,120.75,335.39,270.38,294.31,232.09,183.37,121.09,71.23,60.17,75.38,104.87,254.85,316.88
476405,-7.375,121.125,-7.25,121.25,425.90,420.14,418.77,247.47,167.42,81.38,51.07,51.39,72.35,122.25,312.67,367.91
476407,-7.375,121.625,-7.25,121.75,232.61,259.73,183.92,113.99,40.90,19.63,19.09,9.84,14.18,36.74,117.56,205.38
476408,-7.375,121.875,-7.25,121.75,232.61,259.73,183.92,113.99,40.90,19.63,19.09,9.84,14.18,36.74,117.56,205.38
476430,-7.375,127.375,-7.25,128.75,162.40,124.84,85.15,134.43,120.18,98.34,42.37,16.82,16.59,39.95,72.06,225.34
476444,-7.375,130.875,-7.25,130.75,158.66,169.29,146.82,146.00,160.32,103.83,60.41,28.46,9.96,38.72,71.01,175.37
476445,-7.375,131.125,-7.25,131.25,156.70,172.84,154.61,155.22,174.43,106.24,64.76,29.70,9.96,39.74,68.86,156.56
476446,-7.375,131.375,-7.25,131.25,156.70,172.84,154.61,155.22,174.43,106.24,64.76,29.70,9.96,39.74,68.86,156.56
476447,-7.375,131.625,-7.25,131.75,167.56,183.86,162.95,172.24,199.19,109.14,69.53,31.71,12.32,43.38,75.61,157.02
476448,-7.375,131.875,-7.25,131.75,167.56,183.86,162.95,172.24,199.19,109.14,69.53,31.71,12.32,43.38,75.61,157.02
476473,-7.375,138.125,-7.25,138.25,328.78,338.66,466.08,458.91,412.59,329.18,367.30,367.20,374.28,361.89,288.39,384.72
476474,-7.375,138.375,-7.25,138.25,328.78,338.66,466.08,458.91,412.59,329.18,367.30,367.20,374.28,361.89,288.39,384.72
476475,-7.375,138.625,-7.25,138.75,332.55,346.99,432.68,404.56,348.11,265.50,293.18,283.06,299.76,297.91,260.49,358.28
476477,-7.375,139.125,-7.25,139.25,340.75,360.97,407.92,359.08,289.16,208.16,213.22,193.03,227.90,235.54,237.87,339.79
476478,-7.375,139.375,-7.25,139.25,340.75,360.97,407.92,359.08,289.16,208.16,213.22,193.03,227.90,235.54,237.87,339.79
476479,-7.375,139.625,-7.25,139.75,347.13,355.92,410.91,356.82,265.97,187.46,185.37,156.33,208.41,226.63,232.11,343.04
476480,-7.375,139.875,-7.25,139.75,347.13,355.92,410.91,356.82,265.97,187.46,185.37,156.33,208.41,226.63,232.11,343.04
476481,-7.375,140.125,-7.25,140.25,354.87,325.27,414.72,364.29,213.97,152.05,138.21,93.77,177.92,214.67,220.89,351.52
476482,-7.375,140.375,-7.25,140.25,354.87,325.27,414.72,364.29,213.97,152.05,138.21,93.77,177.92,214.67,220.89,351.52
476483,-7.375,140.625,-7.25,140.75,357.51,306.73,410.82,367.68,174.89,125.07,105.24,58.81,155.90,203.37,208.15,351.91
476484,-7.375,140.875,-7.25,140.75,357.51,306.73,410.82,367.68,174.89,125.07,105.24,58.81,155.90,203.37,208.15,351.91
641947,21.375,106.625,21.25,106.75,23.05,22.52,40.79,96.09,180.92,234.10,269.93,284.05,207.01,105.52,35.33,19.25
