cell_id,admin,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12
597274,MM-05,7.63,7.63,7.63,0.12,0.12,0.12,0.00,0.00,0.00,3.39,3.39,3.39,6.59,6.59,6.59,0.10,0.10,0.10,0.00,0.00,0.00,2.92,2.92,2.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
597275,MM-05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
597276,MM-05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
597277,MM-05,0.63,0.63,0.63,0.37,0.37,0.37,0.15,0.15,0.15,0.27,0.27,0.27,0.55,0.55,0.55,0.32,0.32,0.32,0.13,0.13,0.13,0.23,0.23,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
597278,TH-70,9.79,9.79,9.79,5.18,5.18,5.18,2.01,2.01,2.01,3.80,3.80,3.80,3.22,3.22,3.22,1.70,1.70,1.70,0.66,0.66,0.66,1.25,1.25,1.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
597279,TH-70,14.26,14.26,14.26,10.20,10.20,10.20,5.11,5.11,5.11,5.48,5.48,5.48,4.69,4.69,4.69,3.35,3.35,3.35,1.68,1.68,1.68,1.80,1.80,1.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
597280,TH-70,8.63,8.63,8.63,6.72,6.72,6.72,3.59,3.59,3.59,3.76,3.76,3.76,2.84,2.84,2.84,2.21,2.21,2.21,1.18,1.18,1.18,1.23,1.23,1.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
597281,TH-74,26.84,26.84,26.84,17.38,17.38,17.38,8.05,8.05,8.05,12.32,12.32,12.32,8.83,8.83,8.83,5.72,5.72,5.72,2.65,2.65,2.65,4.05,4.05,4.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
597282,TH-10,17.62,17.62,17.62,11.32,11.32,11.32,5.27,5.27,5.27,8.31,8.31,8.31,5.79,5.79,5.79,3.72,3.72,3.72,1.73,1.73,1.73,2.73,2.73,2.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
597283,TH-11,25.62,25.62,25.62,14.83,14.83,14.83,6.80,6.80,6.80,12.83,12.83,12.83,8.42,8.42,8.42,4.88,4.88,4.88,2.24,2.24,2.24,4.22,4.22,4.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
597284,TH-11,42.02,42.02,42.02,26.16,26.16,26.16,11.86,11.86,11.86,21.01,21.01,21.01,13.82,13.82,13.82,8.60,8.60,8.60,3.90,3.90,3.90,6.91,6.91,6.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
597285,TH-24,19.42,19.42,19.42,10.74,10.74,10.74,3.78,3.78,3.78,11.28,11.28,11.28,6.38,6.38,6.38,3.53,3.53,3.53,1.24,1.24,1.24,3.71,3.71,3.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
597286,TH-24,9.23,9.23,9.23,4.63,4.63,4.63,1.65,1.65,1.65,5.09,5.09,5.09,3.04,3.04,3.04,1.52,1.52,1.52,0.54,0.54,0.54,1.67,1.67,1.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
597287,TH-24,10.17,10.17,10.17,5.51,5.51,5.51,1.97,1.97,1.97,6.35,6.35,6.35,3.34,3.34,3.34,1.81,1.81,1.81,0.65,0.65,0.65,2.09,2.09,2.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
597288,TH-24,11.83,11.83,11.83,5.72,5.72,5.72,2.05,2.05,2.05,6.67,6.67,6.67,3.89,3.89,3.89,1.88,1.88,1.88,0.67,0.67,0.67,2.19,2.19,2.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
597289,TH-27,10.65,10.65,10.65,5.88,5.88,5.88,2.56,2.56,2.56,6.04,6.04,6.04,3.50,3.50,3.50,1.93,1.93,1.93,0.84,0.84,0.84,1.98,1.98,1.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
597290,TH-27,8.91,8.91,8.91,5.36,5.36,5.36,2.23,2.23,2.23,5.07,5.07,5.07,2.93,2.93,2.93,1.76,1.76,1.76,0.73,0.73,0.73,1.67,1.67,1.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
597291,KH-1,11.48,11.48,11.48,6.98,6.98,6.98,2.97,2.97,2.97,5.65,5.65,5.65,9.92,9.92,9.92,6.03,6.03,6.03,2.57,2.57,2.57,4.88,4.88,4.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
597292,KH-1,23.18,23.18,23.18,14.43,14.43,14.43,5.81,5.81,5.81,10.67,10.67,10.67,20.03,20.03,20.03,12.47,12.47,12.47,5.02,5.02,5.02,9.22,9.22,9.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
597293,KH-1,25.44,25.44,25.44,16.10,16.10,16.10,6.05,6.05,6.05,10.58,10.58,10.58,21.97,21.97,21.97,13.91,13.91,13.91,5.23,5.23,5.23,9.14,9.14,9.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
597294,KH-1,22.54,22.54,22.54,14.01,14.01,14.01,5.17,5.17,5.17,9.09,9.09,9.09,19.47,19.47,19.47,12.10,12.10,12.10,4.46,4.46,4.46,7.85,7.85,7.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
597295,KH-17,62.74,62.74,62.74,34.96,34.96,34.96,12.06,12.06,12.06,23.73,23.73,23.73,54.19,54.19,54.19,30.20,30.20,30.20,10.42,10.42,10.42,20.50,20.50,20.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
597296,KH-17,17.49,17.49,17.49,10.63,10.63,10.63,3.80,3.80,3.80,8.04,8.04,8.04,15.10,15.10,15.10,9.19,9.19,9.19,3.28,3.28,3.28,6.95,6.95,6.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
597297,KH-17,1.96,1.96,1.96,1.18,1.18,1.18,0.43,0.43,0.43,0.90,0.90,0.90,1.69,1.69,1.69,1.02,1.02,1.02,0.37,0.37,0.37,0.78,0.78,0.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
597298,KH-17,0.03,0.03,0.03,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.03,0.03,0.03,0.01,0.01,0.01,0.00,0.00,0.00,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
597299,KH-13,0.19,0.19,0.19,0.09,0.09,0.09,0.03,0.03,0.03,0.09,0.09,0.09,0.17,0.17,0.17,0.08,0.08,0.08,0.03,0.03,0.03,0.07,0.07,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
597300,KH-13,2.28,2.28,2.28,1.08,1.08,1.08,0.36,0.36,0.36,1.01,1.01,1.01,1.97,1.97,1.97,0.94,0.94,0.94,0.31,0.31,0.31,0.87,0.87,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
597301,KH-13,2.39,2.39,2.39,0.88,0.88,0.88,0.21,0.21,0.21,1.06,1.06,1.06,2.06,2.06,2.06,0.76,0.76,0.76,0.18,0.18,0.18,0.91,0.91,0.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
597302,KH-13,1.28,1.28,1.28,0.53,0.53,0.53,0.13,0.13,0.13,0.63,0.63,0.63,1.10,1.10,1.10,0.46,0.46,0.46,0.11,0.11,0.11,0.55,0.55,0.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
597303,KH-19,0.43,0.43,0.43,0.22,0.22,0.22,0.05,0.05,0.05,0.24,0.24,0.24,0.37,0.37,0.37,0.19,0.19,0.19,0.05,0.05,0.05,0.21,0.21,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
597304,KH-19,9.28,9.28,9.28,3.87,3.87,3.87,0.83,0.83,0.83,4.21,4.21,4.21,8.02,8.02,8.02,3.35,3.35,3.35,0.72,0.72,0.72,3.63,3.63,3.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
597305,KH-19,5.28,5.28,5.28,1.94,1.94,1.94,0.42,0.42,0.42,2.21,2.21,2.21,4.56,4.56,4.56,1.67,1.67,1.67,0.36,0.36,0.36,1.91,1.91,1.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
597306,KH-19,2.53,2.53,2.53,0.96,0.96,0.96,0.24,0.24,0.24,1.02,1.02,1.02,2.19,2.19,2.19,0.83,0.83,0.83,0.20,0.20,0.20,0.88,0.88,0.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
597307,KH-16,1.07,1.07,1.07,0.35,0.35,0.35,0.06,0.06,0.06,0.43,0.43,0.43,0.93,0.93,0.93,0.31,0.31,0.31,0.06,0.06,0.06,0.37,0.37,0.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
597308,KH-16,3.45,3.45,3.45,1.39,1.39,1.39,0.30,0.30,0.30,1.64,1.64,1.64,2.98,2.98,2.98,1.20,1.20,1.20,0.26,0.26,0.26,1.42,1.42,1.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
597309,KH-16,3.30,3.30,3.30,1.05,1.05,1.05,0.12,0.12,0.12,1.75,1.75,1.75,2.85,2.85,2.85,0.91,0.91,0.91,0.10,0.10,0.10,1.51,1.51,1.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
597310,KH-16,1.36,1.36,1.36,0.44,0.44,0.44,0.05,0.05,0.05,0.70,0.70,0.70,1.18,1.18,1.18,0.38,0.38,0.38,0.04,0.04,0.04,0.61,0.61,0.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
597311,VN-30,201.79,201.79,201.79,65.02,65.02,65.02,7.37,7.37,7.37,90.51,90.51,90.51,41.69,41.69,41.69,13.43,13.43,13.43,1.52,1.52,1.52,18.70,18.70,18.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
597312,VN-30,531.98,531.98,531.98,149.17,149.17,149.17,14.91,14.91,14.91,202.33,202.33,202.33,109.91,109.91,109.91,30.82,30.82,30.82,3.08,3.08,3.08,41.80,41.80,41.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
597313,VN-30,479.82,479.82,479.82,258.00,258.00,258.00,57.25,57.25,57.25,147.69,147.69,147.69,99.13,99.13,99.13,53.30,53.30,53.30,11.83,11.83,11.83,30.51,30.51,30.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
597314,VN-30,896.05,896.05,896.05,520.48,520.48,520.48,116.27,116.27,116.27,276.49,276.49,276.49,185.12,185.12,185.12,107.53,107.53,107.53,24.02,24.02,24.02,57.12,57.12,57.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
597315,VN-30,123.57,123.57,123.57,143.58,143.58,143.58,67.34,67.34,67.34,13.60,13.60,13.60,25.53,25.53,25.53,29.66,29.66,29.66,13.91,13.91,13.91,2.81,2.81,2.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
597316,VN-31,3.30,3.30,3.30,4.03,4.03,4.03,2.24,2.24,2.24,0.39,0.39,0.39,14.11,14.11,14.11,17.21,17.21,17.21,9.58,9.58,9.58,1.68,1.68,1.68,37.14,37.14,37.14,45.30,45.30,45.30,25.20,25.20,25.20,4.43,4.43,4.43
597317,VN-31,16.49,16.49,16.49,33.41,33.41,33.41,22.93,22.93,22.93,0.81,0.81,0.81,70.42,70.42,70.42,142.66,142.66,142.66,97.90,97.90,97.90,3.45,3.45,3.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
597318,VN-32,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.00,0.00,0.00,0.04,0.04,0.04,0.06,0.06,0.06,0.05,0.05,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
597361,PH-MDC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
597363,PH-MDC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
597364,PH-BTG,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
597365,PH-BTG,19.81,19.81,19.81,16.56,16.56,16.56,5.39,5.39,5.39,4.03,4.03,4.03,38.65,38.65,38.65,32.30,32.30,32.30,10.51,10.51,10.51,7.86,7.86,7.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
597366,PH-BTG,15.02,15.02,15.02,12.90,12.90,12.90,4.30,4.30,4.30,3.12,3.12,3.12,29.31,29.31,29.31,25.17,25.17,25.17,8.38,8.38,8.38,6.09,6.09,6.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
597368,PH-MAD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
597370,PH-QUE,64.09,64.09,64.09,120.61,120.61,120.61,58.89,58.89,58.89,8.05,8.05,8.05,125.02,125.02,125.02,235.28,235.28,235.28,114.88,114.88,114.88,15.70,15.70,15.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
597371,PH-QUE,8.87,8.87,8.87,22.74,22.74,22.74,10.72,10.72,10.72,0.91,0.91,0.91,17.30,17.30,17.30,44.35,44.35,44.35,20.91,20.91,20.91,1.78,1.78,1.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
597372,PH-CAS,4.79,4.79,4.79,12.26,12.26,12.26,5.80,5.80,5.80,0.49,0.49,0.49,8.87,8.87,8.87,22.70,22.70,22.70,10.74,10.74,10.74,0.90,0.90,0.90,12.33,12.33,12.33,31.56,31.56,31.56,14.93,14.93,14.93,1.26,1.26,1.26
597373,PH-CAS,31.56,31.56,31.56,63.06,63.06,63.06,30.41,30.41,30.41,4.61,4.61,4.61,58.42,58.42,58.42,116.73,116.73,116.73,56.28,56.28,56.28,8.54,8.54,8.54,11.18,11.18,11.18,22.33,22.33,22.33,10.77,10.77,10.77,1.63,1.63,1.63
597374,PH-CAS,17.63,17.63,17.63,36.23,36.23,36.23,17.16,17.16,17.16,2.54,2.54,2.54,32.64,32.64,32.64,67.07,67.07,67.07,31.76,31.76,31.76,4.70,4.70,4.70,11.00,11.00,11.00,22.61,22.61,22.61,10.71,10.71,10.71,1.59,1.59,1.59
597376,PH-CAS,0.17,0.17,0.17,0.20,0.20,0.20,0.11,0.11,0.11,0.02,0.02,0.02,0.32,0.32,0.32,0.38,0.38,0.38,0.21,0.21,0.21,0.05,0.05,0.05,11.72,11.72,11.72,13.74,13.74,13.74,7.72,7.72,7.72,1.68,1.68,1.68
597377,PH-CAT,2.71,2.71,2.71,6.69,6.69,6.69,5.47,5.47,5.47,0.48,0.48,0.48,5.02,5.02,5.02,12.38,12.38,12.38,10.12,10.12,10.12,0.90,0.90,0.90,14.39,14.39,14.39,35.49,35.49,35.49,29.00,29.00,29.00,2.57,2.57,2.57
597378,PH-CAT,1.03,1.03,1.03,2.51,2.51,2.51,2.01,2.01,2.01,0.18,0.18,0.18,1.91,1.91,1.91,4.65,4.65,4.65,3.73,3.73,3.73,0.34,0.34,0.34,6.15,6.15,6.15,14.98,14.98,14.98,12.01,12.01,12.01,1.09,1.09,1.09
466307,ID-NB,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
466308,ID-NB,1.18,1.18,1.18,3.36,3.36,3.36,3.92,3.92,3.92,1.50,1.50,1.50,0.68,0.68,0.68,1.94,1.94,1.94,2.26,2.26,2.26,0.87,0.87,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
466309,ID-NB,2.40,2.40,2.40,7.55,7.55,7.55,8.54,8.54,8.54,3.68,3.68,3.68,1.39,1.39,1.39,4.36,4.36,4.36,4.93,4.93,4.93,2.12,2.12,2.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
466310,ID-NB,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
466311,ID-NB,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
466339,ID-NT,1.66,1.66,1.66,4.14,4.14,4.14,6.27,6.27,6.27,4.67,4.67,4.67,0.96,0.96,0.96,2.39,2.39,2.39,3.62,3.62,3.62,2.70,2.70,2.70,0.09,0.09,0.09,0.23,0.23,0.23,0.35,0.35,0.35,0.26,0.26,0.26
466340,ID-NT,2.72,2.72,2.72,6.79,6.79,6.79,8.94,8.94,8.94,6.91,6.91,6.91,1.57,1.57,1.57,3.92,3.92,3.92,5.16,5.16,5.16,3.99,3.99,3.99,0.12,0.12,0.12,0.30,0.30,0.30,0.39,0.39,0.39,0.30,0.30,0.30
466341,ID-NT,2.44,2.44,2.44,5.42,5.42,5.42,8.61,8.61,8.61,6.07,6.07,6.07,1.41,1.41,1.41,3.13,3.13,3.13,4.97,4.97,4.97,3.50,3.50,3.50,0.26,0.26,0.26,0.57,0.57,0.57,0.90,0.90,0.90,0.64,0.64,0.64
466404,ID-PP,0.96,0.96,0.96,2.70,2.70,2.70,4.58,4.58,4.58,3.99,3.99,3.99,0.56,0.56,0.56,1.56,1.56,1.56,2.65,2.65,2.65,2.30,2.30,2.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
630374,MM-16,0.12,0.12,0.12,0.01,0.01,0.01,0.00,0.00,0.00,0.08,0.08,0.08,0.10,0.10,0.10,0.01,0.01,0.01,0.00,0.00,0.00,0.07,0.07,0.07,8.99,8.99,8.99,0.66,0.66,0.66,0.01,0.01,0.01,5.80,5.80,5.80
630375,MM-16,50.13,50.13,50.13,3.45,3.45,3.45,0.05,0.05,0.05,34.28,34.28,34.28,43.30,43.30,43.30,2.98,2.98,2.98,0.04,0.04,0.04,29.61,29.61,29.61,417.91,417.91,417.91,28.72,28.72,28.72,0.40,0.40,0.40,285.78,285.78,285.78
630377,MM-16,13.78,13.78,13.78,1.42,1.42,1.42,0.03,0.03,0.03,10.38,10.38,10.38,11.90,11.90,11.90,1.22,1.22,1.22,0.03,0.03,0.03,8.97,8.97,8.97,61.80,61.80,61.80,6.36,6.36,6.36,0.14,0.14,0.14,46.57,46.57,46.57
630378,MM-16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
630379,MM-03,32.29,32.29,32.29,21.27,21.27,21.27,3.61,3.61,3.61,22.59,22.59,22.59,27.89,27.89,27.89,18.38,18.38,18.38,3.12,3.12,3.12,19.51,19.51,19.51,10.05,10.05,10.05,6.62,6.62,6.62,1.12,1.12,1.12,7.03,7.03,7.03
630380,MM-03,62.45,62.45,62.45,47.05,47.05,47.05,6.67,6.67,6.67,39.39,39.39,39.39,53.95,53.95,53.95,40.64,40.64,40.64,5.76,5.76,5.76,34.03,34.03,34.03,20.43,20.43,20.43,15.39,15.39,15.39,2.18,2.18,2.18,12.89,12.89,12.89
630381,MM-03,66.78,66.78,66.78,96.12,96.12,96.12,28.57,28.57,28.57,45.53,45.53,45.53,57.68,57.68,57.68,83.03,83.03,83.03,24.67,24.67,24.67,39.33,39.33,39.33,25.68,25.68,25.68,36.96,36.96,36.96,10.98,10.98,10.98,17.51,17.51,17.51
630382,MM-03,93.25,93.25,93.25,130.09,130.09,130.09,37.64,37.64,37.64,61.70,61.70,61.70,80.55,80.55,80.55,112.37,112.37,112.37,32.52,32.52,32.52,53.30,53.30,53.30,19.56,19.56,19.56,27.29,27.29,27.29,7.90,7.90,7.90,12.94,12.94,12.94
630383,MM-03,100.38,100.38,100.38,111.56,111.56,111.56,24.28,24.28,24.28,59.21,59.21,59.21,86.71,86.71,86.71,96.37,96.37,96.37,20.97,20.97,20.97,51.14,51.14,51.14,23.00,23.00,23.00,25.56,25.56,25.56,5.56,5.56,5.56,13.57,13.57,13.57
630384,MM-02,22.49,22.49,22.49,24.98,24.98,24.98,6.53,6.53,6.53,16.66,16.66,16.66,19.43,19.43,19.43,21.58,21.58,21.58,5.64,5.64,5.64,14.39,14.39,14.39,5.11,5.11,5.11,5.67,5.67,5.67,1.48,1.48,1.48,3.78,3.78,3.78
630385,MM-02,143.69,143.69,143.69,130.50,130.50,130.50,24.88,24.88,24.88,102.56,102.56,102.56,124.12,124.12,124.12,112.73,112.73,112.73,21.49,21.49,21.49,88.59,88.59,88.59,2.53,2.53,2.53,2.29,2.29,2.29,0.44,0.44,0.44,1.80,1.80,1.80
630386,MM-02,85.32,85.32,85.32,64.42,64.42,64.42,12.51,12.51,12.51,52.52,52.52,52.52,73.70,73.70,73.70,55.65,55.65,55.65,10.81,10.81,10.81,45.37,45.37,45.37,0.46,0.46,0.46,0.35,0.35,0.35,0.07,0.07,0.07,0.29,0.29,0.29
630387,MM-13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
630388,MM-17,0.93,0.93,0.93,0.87,0.87,0.87,0.22,0.22,0.22,0.68,0.68,0.68,0.80,0.80,0.80,0.75,0.75,0.75,0.19,0.19,0.19,0.59,0.59,0.59,1.18,1.18,1.18,1.10,1.10,1.10,0.28,0.28,0.28,0.87,0.87,0.87
630389,MM-12,35.44,35.44,35.44,41.96,41.96,41.96,13.65,13.65,13.65,25.78,25.78,25.78,30.61,30.61,30.61,36.24,36.24,36.24,11.79,11.79,11.79,22.27,22.27,22.27,109.30,109.30,109.30,129.40,129.40,129.40,42.10,42.10,42.10,79.51,79.51,79.51
630390,MM-12,32.69,32.69,32.69,36.90,36.90,36.90,11.27,11.27,11.27,22.72,22.72,22.72,28.24,28.24,28.24,31.87,31.87,31.87,9.73,9.73,9.73,19.62,19.62,19.62,15.39,15.39,15.39,17.37,17.37,17.37,5.30,5.30,5.30,10.69,10.69,10.69
630391,MM-12,4.33,4.33,4.33,5.10,5.10,5.10,1.78,1.78,1.78,3.25,3.25,3.25,3.74,3.74,3.74,4.40,4.40,4.40,1.54,1.54,1.54,2.80,2.80,2.80,6.16,6.16,6.16,7.25,7.25,7.25,2.53,2.53,2.53,4.61,4.61,4.61
630392,TH-58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
630393,TH-58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
630394,TH-58,0.72,0.72,0.72,0.81,0.81,0.81,0.30,0.30,0.30,0.50,0.50,0.50,0.03,0.03,0.03,0.04,0.04,0.04,0.01,0.01,0.01,0.02,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
630395,TH-50,0.43,0.43,0.43,0.55,0.55,0.55,0.24,0.24,0.24,0.33,0.33,0.33,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,44.10,44.10,44.10,55.84,55.84,55.84,24.11,24.11,24.11,33.86,33.86,33.86
630396,TH-50,80.95,80.95,80.95,95.92,95.92,95.92,38.08,38.08,38.08,54.99,54.99,54.99,3.54,3.54,3.54,4.19,4.19,4.19,1.66,1.66,1.66,2.40,2.40,2.40,26.70,26.70,26.70,31.64,31.64,31.64,12.56,12.56,12.56,18.14,18.14,18.14
630397,TH-50,114.51,114.51,114.51,138.17,138.17,138.17,53.92,53.92,53.92,75.51,75.51,75.51,5.00,5.00,5.00,6.04,6.04,6.04,2.36,2.36,2.36,3.30,3.30,3.30,512.99,512.99,512.99,619.00,619.00,619.00,241.58,241.58,241.58,338.29,338.29,338.29
