,#cell_id,adc_id,time
4656,37251,140001415,3.0
4657,37252,140001415,3.0
4658,37252,140001422,3.0
4659,37253,140001422,3.0
4660,37253,140001432,3.0
4661,37254,140001422,3.0
4662,37254,140001432,3.0
4663,37255,140001423,2.0
4664,37255,140001432,2.0
4665,37256,140001423,2.0
4666,37256,140001429,2.0
4667,37256,140001432,2.0
4668,37257,140001470,2.0
4669,37257,140001423,2.0
4670,37257,140001429,2.0
4671,37257,140001432,2.0
4672,37258,140001410,2.0
4673,37258,140001470,2.0
4674,37258,140001423,2.0
4675,37258,140001425,2.0
4676,37258,140001430,2.0
4677,37258,140001435,2.0
4678,37259,140001410,2.0
4679,37259,140001411,2.0
4680,37259,140001458,2.0
4681,37259,140001425,2.0
4682,37259,140001430,2.0
4683,37259,140001433,2.0
4684,37260,140001411,1.0
4685,37260,140001448,1.0
4686,37260,140001426,1.0
4687,37260,140001433,1.0
4688,37260,140001442,1.0
4689,37284,140001719,5.0
4690,37284,140001649,5.0
4691,37284,140001724,5.0
4692,37285,140001688,5.0
4693,37285,140001719,5.0
4694,37285,140001649,5.0
4695,37286,140001649,6.0
4696,37287,140001649,6.0
4697,37288,140004415,6.0
4698,37288,140001649,6.0
4699,37289,140001650,6.0
4700,37289,140004415,6.0
4701,37290,140001650,7.0
4702,37290,140004415,7.0
4703,37291,140001650,7.0
4704,37292,140001650,7.0
4705,37292,140001721,7.0
4706,37293,140001585,7.0
4707,37293,140001650,7.0
4708,37293,140001683,7.0
4709,37293,140001721,7.0
4710,37294,140001590,8.0
4711,37294,140001585,8.0
4712,37294,140001683,8.0
4713,37294,140001721,8.0
4714,37295,140001590,8.0
4715,37295,140001683,8.0
4716,37296,140001590,8.0
4717,37297,140001590,8.0
4718,37297,140001366,8.0
4719,37297,140001372,8.0
4720,37298,140001366,9.0
4721,37298,140001372,9.0
4722,37299,140001366,9.0
4723,37299,140001372,9.0
4724,37300,140001365,9.0
4725,37300,140001366,9.0
4726,37300,140001372,9.0
4727,37301,140001363,9.0
4728,37301,140001365,9.0
4729,37302,140001363,10.0
4730,37302,140001365,10.0
4731,37303,140001363,10.0
4732,37303,140003592,10.0
4733,37304,140003592,10.0
4734,37304,140003594,10.0
4735,37304,140003583,10.0
4736,37304,140003584,10.0
4737,37305,140003594,10.0
4738,37305,140003575,10.0
4739,37305,140003583,10.0
4740,37305,140003584,10.0
4741,37306,140003574,11.0
4742,37306,140003575,11.0
4743,37306,140003576,11.0
4744,37306,140003584,11.0
4745,37307,140003574,11.0
4746,37623,140004158,2.0
4747,37308,140003574,11.0
4748,37308,140003590,11.0
4749,37309,140003590,11.0
4750,37624,140004122,2.0
4751,37624,140004158,2.0
4752,37625,140004122,2.0
4753,37625,140004156,2.0
4754,37625,140004158,2.0
4755,37626,140004156,2.0
4756,37627,140004139,2.0
4757,37627,140004156,2.0
4758,37628,140004139,2.0
4759,37628,140004161,2.0
4760,37603,140001803,5.0
4761,37603,140001854,5.0
4762,37604,140001804,5.0
4763,37604,140001806,5.0
4764,37604,140001820,5.0
4765,37604,140001854,5.0
4766,37604,140001814,5.0
4767,37605,140001813,5.0
4768,37605,140001804,5.0
4769,37605,140001806,5.0
4770,37605,140001820,5.0
4771,37605,140001814,5.0
4772,37606,140001813,5.0
4773,37606,140001820,5.0
4774,37606,140001824,5.0
4775,37606,140001815,5.0
4776,37607,140001824,4.0
4777,37607,140001815,4.0
4778,37608,140001824,4.0
4779,37608,140001415,4.0
4780,37608,140001484,4.0
4781,37608,140001815,4.0
4782,37609,140001415,4.0
4783,37609,140001484,4.0
4784,37609,140001815,4.0
4785,37610,140001415,4.0
4786,37611,140001415,3.0
4787,37612,140001415,3.0
4788,37612,140001422,3.0
4789,37613,140001422,3.0
4790,37614,140001422,3.0
4791,37614,140001432,3.0
4792,37615,140001423,2.0
4793,37615,140001432,2.0
4794,37616,140001423,2.0
4795,37617,140001423,2.0
4796,37618,140001411,2.0
4797,37618,140001423,2.0
4798,37618,140001425,2.0
4799,37618,140001430,2.0
4800,37619,140001411,2.0
4801,37619,140001423,2.0
4802,37619,140001425,2.0
4803,37619,140001467,2.0
4804,37620,140001411,2.0
4805,37620,140001407,2.0
4806,37620,140001423,2.0
4807,37620,140001426,2.0
4808,37620,140001467,2.0
4809,37621,140001407,2.0
4810,37621,140001426,2.0
4811,37621,140001467,2.0
4812,37621,140004158,2.0
4813,37622,140001407,2.0
4814,37622,140004158,2.0
4815,37629,140004139,2.0
4816,37629,140004161,2.0
4817,37630,140004161,2.0
4818,37631,140004161,2.0
4819,37632,140004161,2.0
4820,37632,140004120,2.0
4821,37633,140004161,2.0
4822,37633,140004120,2.0
4823,37634,140001615,3.0
4824,37634,140004120,3.0
4825,37634,140001607,3.0
4826,37635,140001615,3.0
4827,37635,140001607,3.0
4828,37636,140001607,3.0
4829,37636,140001551,3.0
4830,37637,140001607,3.0
4831,37637,140001551,3.0
4832,37638,140001558,4.0
4833,37638,140001551,4.0
4834,37639,140001558,4.0
4835,37640,140001558,4.0
4836,37641,140001558,4.0
4837,37641,140001716,4.0
4838,37641,140001654,4.0
4839,37642,140001716,5.0
4840,37642,140001654,5.0
4841,37643,140001649,5.0
4842,37643,140001724,5.0
4843,37643,140001716,5.0
4844,37644,140001649,5.0
4845,37644,140001724,5.0
4846,37645,140001649,5.0
4847,37646,140001649,6.0
4848,37647,140001649,6.0
4849,37648,140001650,6.0
4850,37648,140004415,6.0
4851,37648,140001649,6.0
4852,37649,140001650,6.0
4853,37649,140004415,6.0
4854,37650,140001650,7.0
4855,37651,140001650,7.0
4856,37652,140001650,7.0
4857,37652,140001721,7.0
4858,37653,140001585,7.0
4859,37653,140001650,7.0
4860,37653,140001721,7.0
4861,37654,140001590,8.0
4862,37654,140001585,8.0
4863,37654,140001683,8.0
4864,37655,140001590,8.0
4865,37655,140001585,8.0
4866,37656,140001590,8.0
4867,37656,140001608,8.0
4868,37657,140001590,8.0
4869,37657,140001360,8.0
4870,37657,140001372,8.0
4871,37658,140001360,9.0
4872,37658,140001372,9.0
4873,37659,140001360,9.0
4874,37659,140001372,9.0
4875,37659,140001359,9.0
4876,37660,140001365,9.0
4877,37660,140001362,9.0
4878,37660,140001372,9.0
4879,37660,140001359,9.0
4880,37661,140001363,9.0
4881,37661,140001365,9.0
4882,37661,140001362,9.0
4883,37662,140001363,10.0
4884,37663,140003592,10.0
4885,37664,140003586,10.0
4886,37664,140003592,10.0
4887,37664,140003580,10.0
4888,37664,140003583,10.0
4889,37664,140003589,10.0
4890,37665,140003585,10.0
4891,37665,140003575,10.0
4892,37665,140003576,10.0
4893,37665,140003580,10.0
4894,37665,140003583,10.0
4895,37665,140003589,10.0
4896,37666,140003585,11.0
4897,37666,140003574,11.0
4898,37666,140003575,11.0
4899,37666,140003576,11.0
4900,37666,140003584,11.0
4901,37666,140003590,11.0
4902,37667,140003574,11.0
4903,37667,140003576,11.0
4904,37667,140003590,11.0
4905,37668,140003574,11.0
4906,37668,140003581,11.0
4907,37668,140003590,11.0
4908,37669,140003581,11.0
4909,37669,140003590,11.0
4910,37670,140003581,12.0
4911,37671,140003581,12.0
4912,37963,140001854,5.0
4913,37964,140001804,5.0
4914,37964,140001820,5.0
4915,37964,140001837,5.0
4916,37964,140001854,5.0
4917,37965,140001804,5.0
4918,37965,140001820,5.0
4919,37965,140001837,5.0
4920,37966,140001820,5.0
4921,37966,140001824,5.0
4922,37966,140001837,5.0
4923,37967,140001824,4.0
4924,37967,140001837,4.0
4925,37967,140001478,4.0
4926,37968,140001824,4.0
4927,37968,140001478,4.0
4928,37968,140001431,4.0
4929,37968,140001484,4.0
4930,37968,140001815,4.0
4931,37969,140001415,4.0
4932,37969,140001431,4.0
4933,37969,140001484,4.0
4934,37970,140001415,4.0
4935,37970,140001402,4.0
4936,37970,140001431,4.0
4937,37971,140001415,3.0
4938,37971,140001402,3.0
4939,37971,140001405,3.0
4940,37971,140001422,3.0
4941,37972,140001415,3.0
4942,37972,140001402,3.0
4943,37972,140001405,3.0
4944,37972,140001422,3.0
4945,37973,140001405,3.0
4946,37973,140001422,3.0
4947,37974,140001405,3.0
4948,37974,140001422,3.0
4949,37974,140001432,3.0
4950,37975,140001469,2.0
4951,37975,140001405,2.0
4952,37975,140001423,2.0
4953,37975,140001432,2.0
4954,37976,140001469,2.0
4955,37976,140001423,2.0
4956,37977,140001469,2.0
4957,37977,140001423,2.0
4958,37978,140001469,2.0
4959,37978,140001423,2.0
4960,37979,140001469,2.0
4961,37979,140001423,2.0
4962,37980,140001469,2.0
4963,37980,140001407,2.0
4964,37980,140001423,2.0
4965,37980,140001467,2.0
4966,37981,140001407,2.0
4967,37982,140001407,2.0
4968,37982,140004158,2.0
4969,37983,140001407,2.0
4970,37983,140004158,2.0
4971,37984,140001407,2.0
4972,37984,140004156,2.0
4973,37984,140004158,2.0
4974,37985,140004156,2.0
4975,37985,140004158,2.0
4976,37986,140004156,2.0
4977,37987,140004139,2.0
4978,37987,140004156,2.0
4979,37987,140004104,2.0
4980,37988,140004139,2.0
4981,37988,140004161,2.0
4982,37988,140004104,2.0
4983,37989,140004161,2.0
4984,37989,140004104,2.0
4985,37990,140004161,2.0
4986,37990,140004104,2.0
4987,37991,140004161,2.0
4988,37992,140004161,2.0
4989,37992,140004120,2.0
4990,37993,140004161,2.0
4991,37993,140004120,2.0
4992,37994,140004120,6.0
4993,37994,140001607,6.0
4994,37995,140004120,3.0
4995,37995,140001607,3.0
4996,37996,140001607,3.0
4997,37997,140001607,3.0
4998,37997,140001551,3.0
4999,37998,140001566,4.0
5000,37998,140001558,4.0
5001,37998,140001551,4.0
5002,37999,140001566,4.0
5003,37999,140001558,4.0
5004,37999,140001551,4.0
5005,38000,140001566,4.0
5006,38000,140001558,4.0
5007,38001,140001566,4.0
5008,38001,140001588,4.0
5009,38001,140001558,4.0
5010,38001,140001716,4.0
5011,38002,140001588,5.0
5012,38002,140001716,5.0
5013,38003,140001588,5.0
5014,38003,140003964,5.0
5015,38003,140001649,5.0
5016,38003,140001716,5.0
5017,38004,140003964,5.0
5018,38004,140001649,5.0
5019,38004,140001716,5.0
5020,38005,140003964,5.0
5021,38005,140001649,5.0
5022,38006,140001649,6.0
5023,38007,140001650,6.0
5024,38007,140001649,6.0
5025,38008,140001650,7.0
5026,38008,140001649,7.0
5027,38009,140001650,7.0
5028,38010,140001650,7.0
5029,38011,140001650,7.0
5030,38012,140001610,7.0
5031,38012,140001650,7.0
5032,38013,140001585,7.0
5033,38013,140001610,7.0
5034,38013,140001650,7.0
5035,38013,140001721,7.0
5036,38014,140001590,8.0
5037,38014,140001585,8.0
5038,38014,140001610,8.0
5039,38014,140001647,8.0
5040,38015,140001590,8.0
5041,38015,140001608,8.0
5042,38015,140001585,8.0
5043,38015,140001610,8.0
5044,38016,140001590,8.0
5045,38016,140001608,8.0
5046,38017,140001590,8.0
5047,38017,140001608,8.0
5048,38017,140001360,8.0
5049,38018,140001358,9.0
5050,38018,140001360,9.0
5051,38019,140001361,9.0
5052,38019,140001358,9.0
5053,38019,140001360,9.0
5054,38019,140001362,9.0
5055,38019,140001359,9.0
5056,38020,140001361,9.0
5057,38020,140001362,9.0
5058,38020,140001359,9.0
5059,38021,140001363,9.0
5060,38021,140001362,9.0
5061,38023,140003592,10.0
5062,38023,140003582,10.0
5063,38024,140003579,10.0
5064,38024,140003592,10.0
5065,38024,140003573,10.0
5066,38024,140003582,10.0
5067,38024,140003589,10.0
5068,38025,140003585,10.0
5069,38025,140003591,10.0
5070,38025,140003573,10.0
5071,38025,140003577,10.0
5072,38025,140003580,10.0
5073,38025,140003589,10.0
5074,38026,140003585,11.0
5075,38026,140003577,11.0
5076,38026,140003589,11.0
5077,38026,140003590,11.0
5078,38027,140003585,-1.0
5079,38027,140003581,-1.0
5080,38027,140003590,-1.0
5081,38028,140003581,11.0
5082,38028,140003590,11.0
5083,38029,140003581,11.0
5084,38030,140003581,12.0
5085,38031,140003578,12.0
5086,38031,140003581,12.0
5087,38032,140003578,12.0
5088,38033,140003578,12.0
5089,38363,140001588,6.0
5090,38363,140003964,6.0
5091,38364,140001588,6.0
5092,38364,140003964,6.0
5093,38364,140001649,6.0
5094,38356,140001566,8.0
5095,38356,140004120,8.0
5096,38356,140001607,8.0
5097,38357,140001566,-1.0
5098,38357,140001607,-1.0
5099,38357,140001551,-1.0
5100,38358,140001566,-1.0
5101,38358,140001551,-1.0
5102,38359,140001566,8.0
5103,38360,140001566,8.0
5104,38360,140001558,8.0
5105,38361,140001566,7.0
5106,38361,140001588,7.0
5107,38362,140001588,6.0
5108,38324,140001820,5.0
5109,38324,140001837,5.0
5110,38324,140001460,5.0
5111,38325,140001820,5.0
5112,38325,140001837,5.0
5113,38325,140001460,5.0
5114,38326,140001404,5.0
5115,38326,140001820,5.0
5116,38326,140001837,5.0
5117,38326,140001460,5.0
5118,38327,140001404,4.0
5119,38327,140001824,4.0
5120,38327,140001837,4.0
5121,38327,140001478,4.0
5122,38328,140001404,4.0
5123,38328,140001478,4.0
5124,38328,140001431,4.0
5125,38329,140001431,4.0
5126,38329,140001484,4.0
5127,38330,140001402,4.0
5128,38330,140001431,4.0
5129,38331,140001402,3.0
5130,38331,140001405,3.0
5131,38332,140001402,3.0
5132,38332,140001405,3.0
5133,38333,140001405,3.0
5134,38334,140001405,3.0
5135,38335,140001469,2.0
5136,38335,140001405,2.0
5137,38336,140001469,2.0
5138,38337,140001469,2.0
5139,38338,140001469,2.0
5140,38339,140001469,2.0
5141,38339,140001407,2.0
5142,38340,140001469,2.0
5143,38340,140001407,2.0
5144,38341,140001407,2.0
5145,38342,140001407,2.0
5146,38343,140001407,2.0
5147,38344,140001407,2.0
5148,38344,140004156,2.0
5149,38345,140001407,2.0
5150,38345,140004156,2.0
5151,38346,140004156,2.0
5152,38346,140004104,2.0
5153,38347,140004156,2.0
5154,38347,140004104,2.0
5155,38348,140004104,2.0
5156,38349,140004104,2.0
5157,38350,140004161,7.0
5158,38350,140004104,7.0
5159,38351,140004161,7.0
5160,38351,140004104,7.0
5161,38352,140004161,7.0
5162,38352,140004120,7.0
5163,38353,140004120,8.0
5164,38354,140004120,8.0
5165,38355,140004120,-1.0
5166,38355,140001607,-1.0
5167,38365,140001649,8.0
5168,38366,140001649,8.0
5169,38367,140001650,7.0
5170,38367,140001649,7.0
5171,38368,140001651,8.0
5172,38368,140001650,8.0
5173,38368,140001649,8.0
5174,38369,140001651,8.0
5175,38369,140001650,8.0
5176,38370,140001651,8.0
5177,38370,140001650,8.0
5178,38371,140001651,7.0
5179,38371,140001650,7.0
5180,38372,140001610,9.0
5181,38372,140001651,9.0
5182,38372,140001650,9.0
5183,38372,140001647,9.0
5184,38373,140001610,8.0
5185,38373,140001651,8.0
5186,38373,140001647,8.0
5187,38374,140001610,8.0
5188,38374,140001647,8.0
5189,38375,140001608,8.0
5190,38375,140001610,8.0
5191,38375,140001647,8.0
5192,38376,140001608,8.0
5193,38376,140001647,8.0
5194,38377,140001608,8.0
5195,38377,140001358,8.0
5196,38377,140001360,8.0
5197,38377,140001669,8.0
5198,38378,140001608,9.0
5199,38378,140001358,9.0
5200,38378,140001360,9.0
5201,38378,140001362,9.0
5202,38379,140001358,9.0
5203,38379,140001362,9.0
5204,38380,140001362,9.0
5205,38381,140001362,9.0
5206,38382,140002503,10.0
5207,38383,140002503,10.0
5208,38383,140003582,10.0
5209,38384,140002503,10.0
5210,38384,140003573,10.0
5211,38384,140003582,10.0
5212,38384,140003588,10.0
5213,38385,140003585,10.0
5214,38385,140003573,10.0
5215,38385,140003577,10.0
5216,38385,140003588,10.0
5217,38385,140003589,10.0
5218,38386,140003585,11.0
5219,38386,140003577,11.0
5220,38387,140002536,-1.0
5221,38387,140003585,-1.0
5222,38387,140003577,-1.0
5223,38387,140003581,-1.0
5224,38388,140002536,11.0
5225,38388,140003581,11.0
5226,38389,140003581,11.0
5227,38390,140003581,12.0
5228,38391,140003578,12.0
5229,38391,140003581,12.0
5230,38392,140003578,12.0
5231,38393,140002572,12.0
5232,38393,140003578,12.0
5233,38394,140002572,13.0
5234,38394,140003578,13.0
5235,38395,140002572,13.0
5236,38704,140001407,2.0
5237,38705,140001407,2.0
5238,38705,140004156,2.0
5239,38705,140004104,2.0
5240,38690,140001402,4.0
5241,38690,140001431,4.0
5242,38690,140001482,4.0
5243,38691,140001402,3.0
5244,38691,140001405,3.0
5245,38691,140001482,3.0
5246,38692,140001402,3.0
5247,38692,140001405,3.0
5248,38692,140001482,3.0
5249,38693,140001405,3.0
5250,38694,140001405,3.0
5251,38695,140001469,3.0
5252,38695,140001405,3.0
5253,38696,140001469,2.0
5254,38697,140001469,2.0
5255,38698,140001469,2.0
5256,38699,140001469,2.0
5257,38699,140001407,2.0
5258,38700,140001469,2.0
5259,38700,140001407,2.0
5260,38701,140001398,2.0
5261,38701,140001407,2.0
5262,38702,140001398,2.0
5263,38702,140001407,2.0
5264,38703,140001407,2.0
5265,38684,140001409,5.0
5266,38684,140001460,5.0
5267,38685,140001409,5.0
5268,38685,140001460,5.0
5269,38686,140001404,5.0
5270,38686,140001460,5.0
5271,38687,140001404,4.0
5272,38687,140001460,4.0
5273,38688,140001404,4.0
5274,38688,140001431,4.0
5275,38688,140001482,4.0
5276,38689,140001402,4.0
5277,38689,140001431,4.0
5278,38689,140001482,4.0
5279,38706,140004156,2.0
5280,38706,140004104,2.0
5281,38707,140004104,2.0
5282,38708,140004104,2.0
5283,38709,140004104,2.0
5284,38710,140004104,8.0
5285,38711,140004161,-1.0
5286,38711,140004104,-1.0
5287,38712,140004161,-1.0
5288,38712,140004120,-1.0
5289,38712,140004104,-1.0
5290,38713,140004120,-1.0
5291,38713,140004104,-1.0
5292,38714,140004120,-1.0
5293,38714,140004104,-1.0
5294,38715,140004120,-1.0
5295,38716,140001566,-1.0
5296,38716,140004120,-1.0
5297,38716,140001703,-1.0
5298,38717,140001566,-1.0
5299,38717,140001703,-1.0
5300,38718,140001566,-1.0
5301,38719,140001566,-1.0
5302,38720,140001566,-1.0
5303,38721,140001566,-1.0
5304,38721,140001588,-1.0
5305,38722,140001588,7.0
5306,38723,140001588,7.0
5307,38724,140001588,7.0
5308,38724,140001649,7.0
5309,38725,140001649,-1.0
5310,38726,140001649,-1.0
5311,38727,140001649,-1.0
5312,38728,140001651,-1.0
5313,38728,140001649,-1.0
5314,38729,140001651,-1.0
5315,38730,140001651,-1.0
5316,38731,140001651,18.0
5317,38732,140001651,-1.0
5318,38733,140001651,-1.0
5319,38733,140001647,-1.0
5320,38734,140001647,8.0
5321,38735,140001669,8.0
5322,38735,140001647,8.0
5323,38736,140001608,8.0
5324,38736,140001669,8.0
5325,38736,140001647,8.0
5326,38737,140001608,8.0
5327,38737,140001358,8.0
5328,38737,140001669,8.0
5329,38738,140001608,-1.0
5330,38738,140001358,-1.0
5331,38738,140001362,-1.0
5332,38738,140001669,-1.0
5333,38739,140001358,9.0
5334,38739,140001362,9.0
5335,38739,140001669,9.0
5336,38740,140001362,9.0
5337,38742,140002503,10.0
5338,38743,140002399,10.0
5339,38743,140002503,10.0
5340,38744,140002399,10.0
5341,38744,140002503,10.0
5342,38744,140002536,10.0
5343,38744,140003587,10.0
5344,38744,140003588,10.0
5345,38745,140002536,10.0
5346,38745,140003577,10.0
5347,38745,140003588,10.0
5348,38746,140002536,-1.0
5349,38746,140003577,-1.0
5350,38747,140002536,-1.0
5351,38747,140003577,-1.0
5352,38748,140002536,-1.0
5353,38748,140003581,-1.0
5354,38748,140002447,-1.0
5355,38749,140003581,11.0
5356,38749,140002447,11.0
5357,38750,140003581,12.0
5358,38751,140003578,-1.0
5359,38751,140003581,-1.0
5360,38752,140003578,12.0
5361,38752,140003581,12.0
5362,38753,140002572,12.0
5363,38753,140003578,12.0
5364,38754,140002572,13.0
5365,38755,140002572,13.0
5366,38756,140002572,13.0
5367,38757,140002434,13.0
5368,38757,140002572,13.0
5369,39053,140001405,8.0
5370,39054,140001405,8.0
5371,39055,140001469,-1.0
5372,39055,140001405,-1.0
5373,39056,140001469,-1.0
5374,39057,140001469,3.0
5375,39058,140001469,3.0
5376,39059,140001469,8.0
5377,39060,140001469,9.0
5378,39060,140001398,9.0
5379,39060,140001407,9.0
5380,39061,140001398,3.0
5381,39061,140001407,3.0
5382,39062,140001398,3.0
5383,39062,140001407,3.0
5384,39063,140001398,8.0
5385,39063,140001407,8.0
5386,39064,140001398,9.0
5387,39064,140001407,9.0
5388,39064,140001511,9.0
5389,39065,140001398,9.0
5390,39065,140001407,9.0
5391,39065,140004156,9.0
5392,39065,140004104,9.0
5393,39066,140004104,9.0
5394,39067,140004104,3.0
5395,39068,140004104,7.0
5396,39069,140004104,3.0
5397,39070,140004104,7.0
5398,39071,140004104,10.0
5399,39072,140004104,-1.0
5400,39073,140004104,-1.0
5401,39044,140001409,5.0
5402,39044,140001460,5.0
5403,39045,140001409,5.0
5404,39045,140001460,5.0
5405,39046,140001460,5.0
5406,39047,140001404,4.0
5407,39047,140001408,4.0
5408,39047,140001460,4.0
5409,39048,140001404,4.0
5410,39048,140001408,4.0
5411,39048,140001460,4.0
5412,39048,140001482,4.0
5413,39049,140001431,4.0
5414,39049,140001482,4.0
5415,39050,140001431,7.0
5416,39050,140001482,7.0
5417,39051,140001482,8.0
5418,39052,140001405,8.0
5419,39052,140001482,8.0
5420,39074,140004120,-1.0
5421,39074,140004104,-1.0
5422,39075,140004120,-1.0
5423,39075,140004104,-1.0
5424,39076,140004120,-1.0
5425,39076,140004104,-1.0
5426,39076,140001703,-1.0
5427,39077,140001566,-1.0
5428,39077,140001703,-1.0
5429,39078,140001566,-1.0
5430,39079,140001566,-1.0
5431,39080,140001566,-1.0
5432,39081,140001566,-1.0
5433,39081,140001588,-1.0
5434,39082,140001588,-1.0
5435,39083,140001588,-1.0
5436,39084,140001588,-1.0
5437,39084,140001649,-1.0
5438,39085,140001649,-1.0
5439,39086,140001649,-1.0
5440,39087,140001649,-1.0
5441,39088,140001651,-1.0
5442,39088,140001649,-1.0
5443,39089,140001651,-1.0
5444,39090,140001651,-1.0
5445,39091,140001651,-1.0
5446,39092,140001651,8.0
5447,39093,140001651,7.0
5448,39093,140001647,7.0
5449,39094,140001669,-1.0
5450,39094,140001647,-1.0
5451,39095,140001669,8.0
5452,39095,140001647,8.0
5453,39096,140001669,-1.0
5454,39097,140001669,-1.0
5455,39098,140001669,-1.0
5456,39099,140001362,9.0
5457,39099,140001669,9.0
5458,39102,140002399,10.0
5459,39102,140002524,10.0
5460,39102,140002503,10.0
5461,39103,140002399,10.0
5462,39103,140002503,10.0
5463,39104,140002399,10.0
5464,39104,140002536,10.0
5465,39105,140002399,17.0
5466,39105,140002536,17.0
5467,39106,140002536,-1.0
5468,39107,140002536,-1.0
5469,39108,140002536,15.0
5470,39108,140002447,15.0
5471,39109,140003581,11.0
5472,39109,140002447,11.0
5473,39110,140003581,12.0
5474,39110,140002447,12.0
5475,39111,140003581,-1.0
5476,39111,140002447,-1.0
5477,39112,140002572,-1.0
5478,39112,140003578,-1.0
5479,39112,140003581,-1.0
5480,39112,140002447,-1.0
5481,39113,140002572,-1.0
5482,39113,140003578,-1.0
5483,39113,140002447,-1.0
5484,39114,140002572,13.0
5485,39115,140002572,13.0
5486,39116,140002434,13.0
5487,39116,140002572,13.0
5488,39117,140002434,13.0
5489,39117,140002572,13.0
5490,39118,140002434,14.0
5491,39433,140004104,-1.0
5492,39434,140004104,-1.0
5493,39435,140004104,-1.0
5494,39436,140004104,-1.0
5495,39436,140001703,-1.0
5496,39437,140001566,-1.0
5497,39437,140001703,-1.0
5498,39404,140001403,5.0
5499,39404,140001460,5.0
5500,39404,140001483,5.0
5501,39405,140001403,5.0
5502,39405,140001460,5.0
5503,39405,140001483,5.0
5504,39406,140001403,14.0
5505,39406,140001408,14.0
5506,39406,140001460,14.0
5507,39407,140001408,9.0
5508,39407,140001460,9.0
5509,39408,140001408,9.0
5510,39408,140001482,9.0
5511,39409,140001408,8.0
5512,39409,140001482,8.0
5513,39410,140001408,8.0
5514,39410,140001482,8.0
5515,39411,140001408,8.0
5516,39411,140001482,8.0
5517,39412,140001405,-1.0
5518,39412,140001408,-1.0
5519,39412,140001482,-1.0
5520,39413,140001405,-1.0
5521,39413,140001408,-1.0
5522,39413,140001482,-1.0
5523,39414,140001469,-1.0
5524,39414,140001405,-1.0
5525,39415,140001469,-1.0
5526,39415,140001405,-1.0
5527,39416,140001469,-1.0
5528,39417,140001469,-1.0
5529,39418,140001469,-1.0
5530,39418,140001398,-1.0
5531,39419,140001469,-1.0
5532,39419,140001398,-1.0
5533,39420,140001469,-1.0
5534,39420,140001398,-1.0
5535,39420,140001407,-1.0
5536,39421,140001398,-1.0
5537,39422,140001398,3.0
5538,39423,140001398,8.0
5539,39423,140001511,8.0
5540,39424,140001398,-1.0
5541,39424,140001511,-1.0
5542,39424,140001694,-1.0
5543,39425,140001398,-1.0
5544,39425,140001694,-1.0
5545,39425,140004104,-1.0
5546,39426,140001694,-1.0
5547,39426,140004104,-1.0
5548,39427,140001694,-1.0
5549,39427,140004104,-1.0
5550,39428,140004104,-1.0
5551,39429,140004104,3.0
5552,39430,140004104,8.0
5553,39431,140004104,-1.0
5554,39432,140004104,-1.0
5555,39438,140001566,-1.0
5556,39438,140001703,-1.0
5557,39439,140001566,-1.0
5558,39440,140001566,-1.0
5559,39441,140001566,-1.0
5560,39441,140001588,-1.0
5561,39442,140001588,-1.0
5562,39443,140001588,-1.0
5563,39444,140001528,-1.0
5564,39444,140001588,-1.0
5565,39444,140001649,-1.0
5566,39445,140001651,-1.0
5567,39445,140001528,-1.0
5568,39445,140001649,-1.0
5569,39446,140001651,-1.0
5570,39446,140001649,-1.0
5571,39447,140001651,-1.0
5572,39447,140001649,-1.0
5573,39448,140001651,-1.0
5574,39448,140001649,-1.0
5575,39449,140001651,-1.0
5576,39450,140001651,-1.0
5577,39451,140001651,7.0
5578,39452,140001651,12.0
5579,39453,140001651,8.0
5580,39453,140001647,8.0
5581,39454,140001669,-1.0
5582,39454,140001647,-1.0
5583,39455,140001669,-1.0
5584,39456,140001669,-1.0
5585,39457,140001669,12.0
5586,39458,140001669,9.0
5587,39461,140002413,9.0
5588,39461,140002524,9.0
5589,39462,140002399,10.0
5590,39462,140002413,10.0
5591,39462,140002524,10.0
5592,39463,140002399,10.0
5593,39464,140002399,17.0
5594,39465,140002399,-1.0
5595,39465,140002441,-1.0
5596,39465,140002536,-1.0
5597,39466,140002441,15.0
5598,39466,140002536,15.0
5599,39467,140002441,-1.0
5600,39467,140002536,-1.0
5601,39468,140002441,-1.0
5602,39468,140002536,-1.0
5603,39468,140002447,-1.0
5604,39469,140002447,-1.0
5605,39470,140002447,13.0
5606,39471,140002447,-1.0
5607,39472,140003581,12.0
5608,39472,140002447,12.0
5609,39473,140002572,12.0
5610,39473,140003581,12.0
5611,39473,140002447,12.0
5612,39474,140002572,13.0
5613,39474,140002447,13.0
5614,39475,140002434,13.0
5615,39475,140002572,13.0
5616,39475,140002447,13.0
5617,39476,140002434,-1.0
5618,39476,140002572,-1.0
5619,39477,140002434,13.0
5620,39478,140002434,14.0
5621,39809,140001651,-1.0
5622,39810,140001651,-1.0
5623,39811,140001651,8.0
5624,39802,140001528,-1.0
5625,39802,140001588,-1.0
5626,39803,140001528,-1.0
5627,39803,140001588,-1.0
5628,39804,140001528,-1.0
5629,39804,140001588,-1.0
5630,39805,140001651,-1.0
5631,39805,140001528,-1.0
5632,39763,140001483,5.0
5633,39763,140001657,5.0
5634,39806,140001651,-1.0
5635,39806,140001649,-1.0
5636,39807,140001651,-1.0
5637,39807,140001649,-1.0
5638,39808,140001651,-1.0
5639,39808,140001649,-1.0
